Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
CSE 80N	Intro to Networking	Richard Michael Jude Graziani	2024 Winter Quarter	2240	N	103	59	7	4	5	1							1	1							181
CSE 100	Logic Design	Martine Schlag	2024 Winter Quarter	2240	N	4	15	5	7	19	6		14	1		1		4		4				3		83
CSE 100L	Logic Design Lab	Martine Schlag	2024 Winter Quarter	2240	N	3	5	1	2	3	3		2											2		21
CSE 100L	Logic Design Lab	Martine Schlag	2024 Winter Quarter	2240	N		5		2	3			4	1				1		3						19
CSE 100L	Logic Design Lab	Martine Schlag	2024 Winter Quarter	2240	N		4	3	2	4			4			1		2						1		21
CSE 100L	Logic Design Lab	Martine Schlag	2024 Winter Quarter	2240	N	1	1	1	1	9	3		4					1		1						22
CSE 101	Data Structs & Algs	Patrick Tantalo	2024 Winter Quarter	2240	N	22	128	66	37	60	31	16	52	4	4	5	2	18	3	18				7		473
CSE 101M	Math Thinking for CS	Daniel Fremont	2024 Winter Quarter	2240	N		6	5	4	11	2	3	2			1			3	1				1		39
CSE 102	Intro Algorthm Anyl	Evangelos Chatziafratis	2024 Winter Quarter	2240	N	1	9	15	32	36	18	27	89			3			2	4				4		240
CSE 103	Computational Models	Delbert Dean Bailey	2024 Winter Quarter	2240	N		25			74			67			7		3	2	7				9		194
CSE 107	Probability/Stats	Patrick Tantalo	2024 Winter Quarter	2240	N	4	22	31	17	34	19	12	35	4	3	5	1	1		5				2		195
CSE 113	Parallel Programing	Tyler Sorensen	2024 Winter Quarter	2240	N	13	18	7	9	20	7	3	6					1	5	5	1			2		97
CSE 114A	Found of Program Lang	Cormac A Flanagan	2024 Winter Quarter	2240	N	38	40	31	18	7	7		2			1		1		1				1		147
CSE 115A	Intro Software Eng	Richard K Jullig	2024 Winter Quarter	2240	N	10	55	13	14	6	2								1							101
CSE 115B	Software Design Pro	Richard K Jullig	2024 Winter Quarter	2240	N	17	69	13	3	2									1							105
CSE 120	Computer Architect	Sagnik Nath	2024 Winter Quarter	2240	N	16	48	18	16	49	10	6	8	1	2	3	5		2	4				1		189
CSE 120	Computer Architect	Yuanchao Xu	2024 Winter Quarter	2240	N	41	42	13	18	39	8	8	13			3		6	3	6				2		202
CSE 122	Intro to VLSI	Sagnik Nath	2024 Winter Quarter	2240	Y	10	21	1	2	9		1							1							45
CSE 123A	Engr Design Proj I	David Charles Harrison	2024 Winter Quarter	2240	N			12	15	12	1															40
CSE 130	Prin Comp Sys Dsgn	Kerry Scott Veenstra	2024 Winter Quarter	2240	N	16	38	28	30	37	21	23	42		7	11	5	10		7	3			6		284
CSE 138	Distributed Systems	Lindsey Kuper	2024 Winter Quarter	2240	N	5	25	23	6	5	6	1	2						2	2						77
CSE 142	Machine Learning	Razvan V Marinescu	2024 Winter Quarter	2240	N	19	10	9	7	1						1			1	2	1			1		52
CSE 144	Appld ML:Deep Learn	Cihang Xie	2024 Winter Quarter	2240	N	6	38	11	2	6		1		1					2		1					68
CSE 150	Intro Comp Networks	Christina Leigh Parsa	2024 Winter Quarter	2240	N	3	23	6	7	18	4	3	10			6		3	3	8				2		96
CSE 156	Network Programming	Mehrdad Parsa	2024 Winter Quarter	2240	N	1	8	9	8	6	6	4	3			1		2		2						50
CSE 156L	Network Progrm Lab	Mehrdad Parsa	2024 Winter Quarter	2240	N	1	8	9	8	6	6	4	3			2		2		1						50
CSE 160	Intro Comp Graphics	Alex Pang	2024 Winter Quarter	2240	N	1	2	4	5	6	8	4	3			1			2	6		1		1		44
CSE 180	Database Systems I	Sheldon Finkelstein	2024 Winter Quarter	2240	N	7	11	21	18	21	26	14	16	1		7		7	2	3				2		156
CSE 185E	Tech Writ Comp Engs	Gerald Bennett Moulds	2024 Winter Quarter	2240	Y		29	14	6	2	2	3	2							1						59
CSE 185S	Tech Writ Comp Engs	Gerald Bennett Moulds	2024 Winter Quarter	2240	Y		52	16	6	1	2		3					4		1				2		87
CSE 186	Full Stack Web Dev. I	David Charles Harrison	2024 Winter Quarter	2240	N		6	14	23	14	2	2	9	1				3	6	13				4		97
CSE 198	Indiv Study Or Res	Leilani Hendrina Gilpin	2024 Winter Quarter	2240	N		18												3							21
CSE 228A	Agile Hardware Design	Scott Beamer	2024 Winter Quarter	2240	N		14	3	1							1					1			1		21
CSE 231	Adv Operating Systm	Andrew Quinn	2024 Winter Quarter	2240	N	1	10	4	4	2	1										1					23
CSE 233	Adv Comp Security	Alvaro A Cardenas	2024 Winter Quarter	2240	N	8	10	1	1												1					21
CSE 240	Artif Intelligence	Leilani Hendrina Gilpin	2024 Winter Quarter	2240	N	28	41	2			1										3		1			76
CSE 280G	VLSI/CAD Seminar	Dustin Richmond; Scott Beamer	2024 Winter Quarter	2240	N														8	2	5	1				16
CSE 290C	Adv Machin Learning	Yang Liu	2024 Winter Quarter	2240	N	3	10														1					14
CSE 290D	Neural Computation	Yuyin Zhou	2024 Winter Quarter	2240	N	7	10														3					20
CSE 290K	Adv Topics in NLP	Yi Zhang	2024 Winter Quarter	2240	N	2	15	8	3		1										4					33
CSE 297A	Individual Study	Leilani Hendrina Gilpin	2024 Winter Quarter	2240	N		8														9					17
EART 10	Geologic Principles	Terrence J Blackburn	2024 Winter Quarter	2240	N	1	6	19	10	7	20	5	2	1		2			4		1					78
EART 10L	Geologic Princ Lab	Terrence J Blackburn	2024 Winter Quarter	2240	N	2	4	2		1	1	1							1							12
EART 10L	Geologic Princ Lab	Terrence J Blackburn	2024 Winter Quarter	2240	N	2		4	2	1											1					10
EART 10L	Geologic Princ Lab	Terrence J Blackburn	2024 Winter Quarter	2240	N		4	11	3	1	1	2							1	1						24
EART 30	Water in Environment	Peter Scott Weiss	2024 Winter Quarter	2240	N	42	118	47	32	16	11	5	5					2	23	3						304
EART 66	Nat His of Dinosaur	Hilde L Schwartz	2024 Winter Quarter	2240	N	30	44	18	15	48	17	11	35		1	2		3	27	5				3		259
EART 102	Marine Geology	Pratigya Polissar	2024 Winter Quarter	2240	N	2	6	11	4	3	2	1						1								30
EART 105	Coastal Geology	Gary B Griggs	2024 Winter Quarter	2240	N	1	9	4	4	8	8	2	1			2		1	1							41
EART 110B	Earth as Chem Systm	Elise Knittle	2024 Winter Quarter	2240	N		10	7	2	19	6		11					4		1	1			1		62
EART 110M	Chem System Lab	Elise Knittle	2024 Winter Quarter	2240	N					2	1		4					2						1		10
EART 110M	Chem System Lab	Elise Knittle	2024 Winter Quarter	2240	N		5			3	2		5					3						1		19
EART 110M	Chem System Lab	Elise Knittle	2024 Winter Quarter	2240	N	1	7			9	4		1			1				1	1					25
EART 110M	Chem System Lab	Elise Knittle	2024 Winter Quarter	2240	N		5			4	1		2					2								14
EART 125	StatsDataGeosciences	Matthew E Clapham	2024 Winter Quarter	2240	Y		9	3	7	10	5	3	11	1				4	7	2						62
EART 126	Geomechanics	Heather Savage	2024 Winter Quarter	2240	N	1	1	5	2	2	3	1						1	2					1		19
EART 131	Sea Level Change	Sam Kodama	2024 Winter Quarter	2240	N		11	6	5		1							2	1					1		27
EART 140	Geomorphology	Jacquelyn Ann Williams	2024 Winter Quarter	2240	N	1	8	4	3	2	3	2	1					2		1				1		28
EART 140L	Geomorphology Lab	Jacquelyn Ann Williams	2024 Winter Quarter	2240	N	2	5		1	2	1		1					2								14
EART 140L	Geomorphology Lab	Jacquelyn Ann Williams	2024 Winter Quarter	2240	N		6	1	1	1		1						2		1						13
EART 152	Tectonics	Jeremy Keith Hourigan	2024 Winter Quarter	2240	Y		6			2									1					1		10
EART 162	Planetary Interiors	Walter Heron Franci Nimmo	2024 Winter Quarter	2240	Y	2	6	1		6		1	5					1	1	1						24
ECE 9	Statics & Materials	Mircea S.V. Teodorescu	2024 Winter Quarter	2240	N	6	6	17	11	17	9	3						2		1				1		73
ECE 30	Engr Prin of Elec	Paul Hubert Francis Vroomen	2024 Winter Quarter	2240	N	24	3	10	5	9	5	12	16	11	5	2	3	9	2	6				5		127
ECE 80T	Modern Elec Tech	Kenneth Pedrotti	2024 Winter Quarter	2240	N	2	7	18	20	9	3	6	3	1						5				3		77
ECE 101	Intro Elec Circuits	Austin Chen	2024 Winter Quarter	2240	N		27	4	15	9	19	12	13	5		9		2		3						118
ECE 101L	Intr Elec Circ Lab	Austin Chen	2024 Winter Quarter	2240	N		89	8	7	2				1				3		2						112
ECE 121	Micro Sys Design	Stephen C Petersen	2024 Winter Quarter	2240	N		4	7	6	21	10	10	8			4		4		4				1		79
ECE 129B	Capstone Project II	Himadri Basu; Stephen C Petersen	2024 Winter Quarter	2240	N		5	6	13	41	3	2		1												71
ECE 151	Communicats Systms	Hao Ye	2024 Winter Quarter	2240	N		10	8	3	6	3	2	3	2				1	1							39
ECE 157	RF Hardware Design	Stephen C Petersen	2024 Winter Quarter	2240	N		3		1	3	1	1						1	1	2			2			15
ECE 157L	RF HardwarDesignLab	Stephen C Petersen	2024 Winter Quarter	2240	N		2	2	1	4						1			1	2			2			15
ECE 167	Sensing & Sensor Tech	Colleen Josephson	2024 Winter Quarter	2240	N	1	9	8	9	18	4	4	7			2		1		2				3		68
ECE 171	Analog Electronics	Jason Eshraghian	2024 Winter Quarter	2240	N	5	5	10	4	5	5	4	15					5	1							59
ECE 171L	Analog Electron Lab	Jason Eshraghian	2024 Winter Quarter	2240	N	9	19	10	5	10	1	1	1			2		3		1						62
ECE 178	Device Electronics	Nobuhiko P Kobayashi	2024 Winter Quarter	2240	Y	1	2	1	1	4														1		10
ECE 185	US Elect Industry	Yihsu Chen	2024 Winter Quarter	2240	N	2	3	4	2	1																12
ECE 215	Model Robot Manip	Tae Myung Huh	2024 Winter Quarter	2240	N		2		8	4		4	1			1			1	1		1				23
ECE 224	Device Electronics	Nobuhiko P Kobayashi	2024 Winter Quarter	2240	Y	4	2	1			1										3					11
ECE 228	Eng Thin Film Depo	Nobuhiko P Kobayashi	2024 Winter Quarter	2240	N	4	1	1	1	1											6					14
ECE 241	FeedbackContrlSystm	Steve McGuire	2024 Winter Quarter	2240	N		3	3	4	1	1										2	1				15
ECE 279	Opt/Control:PowerSys	Yu Zhang	2024 Winter Quarter	2240	N		1	4	1	1			1								1	1				10
ECE 290	ECE Graduate Seminar	Colleen Josephson	2024 Winter Quarter	2240	N																19	2				21
ECON 1	Intro Microeconomic	Subhra Saha	2024 Winter Quarter	2240	N		39	37	25	16	24	3	11	5	1	2	1	4	1					2		171
ECON 1	Intro Microeconomic	Kwok-Chiu Fung	2024 Winter Quarter	2240	N	5	37	33	54	17	10	8	4	1				3	5	1						178
ECON 2	Intro Macroeconomic	Ajay Z Shenoy	2024 Winter Quarter	2240	N	10	19	18	19	25	19	22	23	12	9	6	5	22	14	6				4		233
ECON 10A	Econ of Accounting	Yacoub Intonios Moussa	2024 Winter Quarter	2240	N		20	4	10	17	4	13	17	1		6		11	2	1				1		107
ECON 10A	Econ of Accounting	Maria Bullen	2024 Winter Quarter	2240	N		68	4	3	13	4	1	5	1		3		8	2	6				1		119
ECON 10B	Econ of Accounting	Kevin K Jones	2024 Winter Quarter	2240	N		19	6	5	35	10	9	19	2	4	6		2	6	3						126
ECON 11A	Math Methd for Econ	Jonathan Rice Katznelson	2024 Winter Quarter	2240	Y	1			1	2		1	1			1		2						1		10
ECON 100A	Intermed Microecon	Gueyon Kim	2024 Winter Quarter	2240	N	3	6	4	8	8	4	6	2			2		1								44
ECON 100A	Intermed Microecon	Kristian M Lopezvargas	2024 Winter Quarter	2240	N	4	9	15	10	20	19	25	6					1	7	1						117
ECON 100B	Intermed Macroecon	Hikaru Saijo	2024 Winter Quarter	2240	N	28	29	30	12	11	12	3	4	1		4		5	4					1		144
ECON 101	Managerial Econ	Julie H Gonzalez	2024 Winter Quarter	2240	N	1		8	11	9	7	7	15			1		2	7	2						70
ECON 104	Numbr Truth: Statis	George Bulman	2024 Winter Quarter	2240	N		26	4		14	2	4	4			1		5	5	4				2		71
ECON 111B	Intrmd Accountng II	Kevin K Jones	2024 Winter Quarter	2240	N		6	7	4	27	3	7	11	3		3		2	6	5				1		85
ECON 112	Auditing Attestation	Vikas Agarwal	2024 Winter Quarter	2240	N	43	21	5	4	5	1		1					1	2	1				1		85
ECON 113	Intro Econometrics	Julian Martinez-Iriarte	2024 Winter Quarter	2240	N		3	13	18	29	3	2	2	2				1	2					1		76
ECON 113	Intro Econometrics	Aiden Rho	2024 Winter Quarter	2240	N	5	12	7	13	9	3	6			2				3							60
ECON 114	Adv Quant Methods	Julian Martinez-Iriarte	2024 Winter Quarter	2240	N		4	6	3	1				1				2	2							19
ECON 117A	Income Tax Factors	Yacoub Intonios Moussa	2024 Winter Quarter	2240	N		12		11	27	8	14	32			6		2	9	6				2		129
ECON 120	DevelopmentEconomics	Jonathan M. Robinson	2024 Winter Quarter	2240	N		6	6	3	3	3	2	2					2	10	4						41
ECON 124	Machine Learning  Econ	Michael Leung	2024 Winter Quarter	2240	N	8	10	7	2	1	1						1	2	4	2	1	1				40
ECON 125	Econ History Of US	Aaron Gregory Meininger	2024 Winter Quarter	2240	N		4	8	13	14	4	5	4					4	6					1		63
ECON 135	Corporate Finance	Kai Pommerenke	2024 Winter Quarter	2240	N	3	3	9	6	8	5	8	4	1		2		1	12	3						65
ECON 136	Business Strategy	Stephen Arthur Owen	2024 Winter Quarter	2240	N	3	11	16	7	13	3	3		1					3	1						61
ECON 139A	Electronic Commerce	Nirvikar Singh	2024 Winter Quarter	2240	N	1	34	9	18	24	7	10	5					1	15	1						125
ECON 149	East&Southeast Asia	Kwok-Chiu Fung	2024 Winter Quarter	2240	N	23	50	4	22	14		2						3	4							122
ECON 166A	Game Theory /Apps I	Dong Wei	2024 Winter Quarter	2240	Y	8	8		2		3	3				2		3	4	2				1		36
ECON 170	Environmental Econ	Jeremy West	2024 Winter Quarter	2240	N	3	7		9	14		3	2						6							44
ECON 197	Economic Rhetoric	Julie H Gonzalez	2024 Winter Quarter	2240	N		4	7	6	6	5	2	1						1							32
ECON 197	Economic Rhetoric	Julie H Gonzalez	2024 Winter Quarter	2240	N		4	4	11	9	4		2						2							36
ECON 217	Applied Economet II	Jessie Li	2024 Winter Quarter	2240	N		4	2	4												2	1				13
ECON 259B	Public Polcy Analy	Jeremy West	2024 Winter Quarter	2240	N	1	4		3												1		1			10
ECON 294B	Applied Econ/Fin Sem	Peter Christensen	2024 Winter Quarter	2240	N	2															11					13
EDUC 10	Intro to Learning	Kip T Tellez	2024 Winter Quarter	2240	N	3	30	37	12	10	6	6	4	1	2	3			2							116
EDUC 50B	CAL Teach 1: Math	Hayley Vandercook	2024 Winter Quarter	2240	N		8			1			1					1								11
EDUC 50C	CAL Teach1: Science	Emily Maddox	2024 Winter Quarter	2240	N	2	9																			11
EDUC 100A	Cal Teach2: Sci/Math	Courtney Bowman	2024 Winter Quarter	2240	N	3	11		1																	15
EDUC 102	Education Media&Soc	Micah N Card; Nolan Higdon	2024 Winter Quarter	2240	N	13	19	6	5	1	2	3	1	1				1						2		54
EDUC 110	Ed, Dem, and Movements	Amanda Lashaw; Ian Slattery	2024 Winter Quarter	2240	N		19	11	6	3	1							1	3	1						45
EDUC 121	K-12 Ethnic Studies	Tricia Gallagher-Geurtsen	2024 Winter Quarter	2240	Y	8	28	10	2	4	2							3	4							61
EDUC 128	Immigrants And Educ	Eduardo Mosqueda	2024 Winter Quarter	2240	N	1	47	5	2				2						3							60
EDUC 135	Gender & Education	Rekia Gina Jibrin	2024 Winter Quarter	2240	N	27	10	6											1							44
EDUC 166	Tech and Education	Nolan Higdon	2024 Winter Quarter	2240	N	33	5	1			1								2							42
EDUC 180	Intro To Teaching	Soleste Hilberg	2024 Winter Quarter	2240	N	12	36	6	5		3	2		2				2	2							70
EDUC 185B	Intro To Math Ed	Sumita Ruth Jaggar	2024 Winter Quarter	2240	N	3	3	3	1				1		1											12
EDUC 190	Senior Sem Capstone	Amanda Lashaw	2024 Winter Quarter	2240	N		10	8										1	1							20
EDUC 201	Inter Student Teach	Sumita Ruth Jaggar	2024 Winter Quarter	2240	N	1	3				1										15					20
EDUC 201	Inter Student Teach	Jamie Dewitt; Marissa Rhea Ferejohn	2024 Winter Quarter	2240	N		3														11					14
EDUC 201	Inter Student Teach	Johnnie Brooks Wilson	2024 Winter Quarter	2240	N		2														16		1			19
EDUC 201A	Inter Student Teach	Sumita Ruth Jaggar	2024 Winter Quarter	2240	N	1	2				1										16					20
EDUC 201A	Inter Student Teach	Jamie Dewitt; Marissa Rhea Ferejohn	2024 Winter Quarter	2240	N		3														11					14
EDUC 203	Teaching Engl Lang Dev	Kip T Tellez	2024 Winter Quarter	2240	N		2														17					19
EDUC 221	Sci Lrn/Teach Elem	Molly Shaw	2024 Winter Quarter	2240	N	2															17					19
EDUC 231	Teach Sci/Secondary	Emily Reigh	2024 Winter Quarter	2240	N		2														10					12
EDUC 236	Quantitative Research	Eduardo Mosqueda	2024 Winter Quarter	2240	N														2		9					11
EDUC 297F	Independent Study	Josephine Pham	2024 Winter Quarter	2240	N		3														7					10
ENVS 18	NatHist Illustration	Brett Thomas Bell	2024 Winter Quarter	2240	N	10	11	1	1	1																24
ENVS 19	Topics in Nat Hist	Zeka Elaine Glucs	2024 Winter Quarter	2240	N	8	10	1	2	1	2															24
ENVS 19	Topics in Nat Hist	Darrow Samuel Feldstein	2024 Winter Quarter	2240	N	9	5		2	1		2	1						2							22
ENVS 25	Enviro Pol/Econ/Just	Sikina Jinnah	2024 Winter Quarter	2240	N	27	135	73	36	21	15	11	5	6	3			3	3					1		339
ENVS 84	Envs Stu Internship	Katie Lenore Monsen	2024 Winter Quarter	2240	N														88	4						92
ENVS 99F	Tutorial	Gregory S Gilbert	2024 Winter Quarter	2240	N		3												10							13
ENVS 100	Ecology and Society	Natalia Ocampo-Penuela	2024 Winter Quarter	2240	N	54	57	15	1			1	1						2	3				1		135
ENVS 100L	Ecol & Soc Writ Lab	Emily Murai	2024 Winter Quarter	2240	N	5	8	5	1	1						1										21
ENVS 100L	Ecol & Soc Writ Lab	Emily Murai	2024 Winter Quarter	2240	N	3	11	4	2																	20
ENVS 100L	Ecol & Soc Writ Lab	Emily Murai	2024 Winter Quarter	2240	N	2	9	3		1			1			2			1							19
ENVS 100L	Ecol & Soc Writ Lab	Emily Murai	2024 Winter Quarter	2240	N	1	11	2	1	2			1			1										19
ENVS 100L	Ecol & Soc Writ Lab	Emily Murai	2024 Winter Quarter	2240	N	1	11	3	1							1				3				1		21
ENVS 100L	Ecol & Soc Writ Lab	Emily Murai	2024 Winter Quarter	2240	N	1	12	3	1	1						1										19
ENVS 100L	Ecol & Soc Writ Lab	Emily Murai	2024 Winter Quarter	2240	N	1	3	3	2	3			2			1				3						18
ENVS 115B	Intermediate GIS	Barry Nickel	2024 Winter Quarter	2240	Y	32	10	4	2										1							49
ENVS 130B	Sustainability in Ag	Maywa Montenegro de Wit	2024 Winter Quarter	2240	Y	20	18	10	3	4	3			1				2								61
ENVS 131	Insect Ecology	Stacy M Philpott	2024 Winter Quarter	2240	N	19	18	3		1																41
ENVS 133	Agroeco Practicum	Katie Lenore Monsen	2024 Winter Quarter	2240	N	7	11	5		5	3	1	1					1	2							36
ENVS 135	Sustainable Aquacultur	Pallab Kumer Sarker	2024 Winter Quarter	2240	N	3	15	9	6			1		1			1		1					1		38
ENVS 144	Climate Politics	Susan Maret	2024 Winter Quarter	2240	Y		22	5		1																28
ENVS 147	Global Env Justice	S Ravi Rajan	2024 Winter Quarter	2240	N	8	20	8	2	2	1	1	1						1							44
ENVS 149	Envr Law & Policy	Douglas Bushey	2024 Winter Quarter	2240	Y	1	20	4	2	3			1						1							32
ENVS 158	Pol Ecol & Socl Chg	Madeleine Patricia Fairbairn	2024 Winter Quarter	2240	N	5	8	5	2	4	1		1			1		1	4					1		33
ENVS 160	Restoration Ecology	Karen D Holl	2024 Winter Quarter	2240	N	3	21	6	2	8	3	2	1		1				2							49
ENVS 161A	Soil/Plant Nutriton	Hannah Danielle Waterhouse	2024 Winter Quarter	2240	N	6	16	5	2	1	1								1					1		33
ENVS 163	Plant Disease Ecol	Gregory S Gilbert	2024 Winter Quarter	2240	N	3	21	1	1		1	2	2					1								32
ENVS 196	Senior Seminar	Flora E. Lu	2024 Winter Quarter	2240	N	3	11																			14
ENVS 196	Senior Seminar	Scott Winton	2024 Winter Quarter	2240	N	9	3	3	3	2																20
ESCI 100A	Fund Env Sciences	Mathis P Hain	2024 Winter Quarter	2240	N	6	14	14	4	4	5							3		1						51
ESCI 167	App Enviro Time Series	Claudie Beaulieu	2024 Winter Quarter	2240	Y	4	3	5	5	2	1	2	1					1								24
ESCI 191	Capstone Seminar	Peter Scott Weiss	2024 Winter Quarter	2240	N	10	3	1	1																	15
FILM 20C	Intro Digital Media	Warren Sack	2024 Winter Quarter	2240	N	24	50	25	16	13	9	5	7	7	5	2	3	6	2					1		175
FILM 80S	Sp Top Film/Dig Med	Martin Rizzo-Martinez	2024 Winter Quarter	2240	N	10	72	18	14	37	8	3	17	4		7		8	11	2						211
FILM 80V	Video Games/Culture	Soraya E.A. Murray	2024 Winter Quarter	2240	N	28	233	77	16	18	4	2		6	1	2		8	2	4				2		403
FILM 120	Intro Media Theory	Irene Gustafson	2024 Winter Quarter	2240	N	4	34	21	16	14	14	6	6			2		2	1	1						121
FILM 132A	Internatnl Cinema	Yiman Wang	2024 Winter Quarter	2240	N	7	38	34	7	13	6	3	4			1	1	6	6	3				3		132
FILM 134B	Amer Film:1960-Pres	Logan Kennard Walker	2024 Winter Quarter	2240	N	15	34	21	5	7	4		2	2				5	3							98
FILM 136C	Visual Culture&Tech	Edward A. Shanken	2024 Winter Quarter	2240	N	1	18	6	4	3	2	1	2	1				2	1							41
FILM 152	Script Analysis	Natasha V.	2024 Winter Quarter	2240	N	3	3	5	2	1	1	1							3	1				1		21
FILM 160	Film Genres	Jennifer Horne	2024 Winter Quarter	2240	N	2	8	6	3	5	4		1	4				1	1							35
FILM 165B	Race on Screen	Yiman Wang	2024 Winter Quarter	2240	N		21	19	2	6		2	1			3		5	2	2						63
FILM 170B	Film/Video Productn	Gustavo O Vazquez	2024 Winter Quarter	2240	N	1	18			3																22
FILM 170B	Film/Video Productn	Quentin Alcott Lareau	2024 Winter Quarter	2240	N		19						1					1								21
FILM 171C	Found Footage	Irene E. Lusztig	2024 Winter Quarter	2240	N		7	6			2							1	1	1						18
FILM 172	NarrativeVideoWksp	Gustavo O Vazquez	2024 Winter Quarter	2240	N	5	5		1																	11
FILM 179A	Sp Topics Animation	Susana Ruiz	2024 Winter Quarter	2240	N		5	4	2																	11
FILM 185X	EyeCandy Seminar	Topiary Landberg	2024 Winter Quarter	2240	N	20	1	4	1	1	3															30
FILM 194S	Special Topics Seminar	Lahn S Kim	2024 Winter Quarter	2240	N		7	11	2				1					1	1							23
FILM 196A	Sr Prjct Narr Prod	Quentin Alcott Lareau	2024 Winter Quarter	2240	N		19						2													21
FILM 196B	Sr Prjct Scrnwrting	Natasha V.	2024 Winter Quarter	2240	N	1	2	3	1	2	1				1											11
FMST 19	Black Feminisms Intro	Gina Ulysse	2024 Winter Quarter	2240	N	15	16	10	3	5	3	2			1			2	2							59
FMST 20	Feminism/SocJust	Marisol LeBron	2024 Winter Quarter	2240	N	109	66	20	12	5	3	1	1	1				9	3	2				1		233
FMST 40	Sexuality/Globalztn	Amy Krauss	2024 Winter Quarter	2240	N		21	13	7	7	4							3	1	1						57
FMST 71	Intro Vis Aboltion Sts	Rachel Elizabeth Nelson	2024 Winter Quarter	2240	Y		28	3	4	1	2		1					2	1	1						43
FMST 100	Feminist Theories	Madhavi Murty	2024 Winter Quarter	2240	N		8	21	13	1	1							3	1	1						49
FMST 119	Indigenous Feminisms	Caitlin A Keliiaa	2024 Winter Quarter	2240	Y	3	5	3	2	1	1		1						2		1					19
FMST 147	Gndr, Race, Pwr, Knwlg	Nicholas Oliver Mitchell	2024 Winter Quarter	2240	N	7	13	4	2	4		2						4		2				1		39
FMST 188	Topics in FMST	Kaiya Malou Gordon	2024 Winter Quarter	2240	N		24	3	4	1								2	1							35
FREN 1	French: First Year	Renee Cailloux	2024 Winter Quarter	2240	N	2		2	2	1	1		1					1	1	1				1		13
FREN 1	French: First Year	Renee Cailloux	2024 Winter Quarter	2240	N	1	3	4											2					1		11
FREN 2	French: First Year	Carine Rohmer	2024 Winter Quarter	2240	N		5	3	2	2	1	1								1						15
FREN 5	French: Second Year	Carine Rohmer	2024 Winter Quarter	2240	N	1	4	1	2	2			2	1							1					14
GAME 201	Level Design	Michael B John	2024 Winter Quarter	2240	N		17			1											12					30
GAME 232	Adv Game Technologies	Edward Franklin Melcer	2024 Winter Quarter	2240	N		7														9					16
GAME 236	Game Development II	Zachary Charles Emerzian	2024 Winter Quarter	2240	N	5	2	2	1	1											9		1			21
GAME 250	SG and Gamification	Edward Franklin Melcer	2024 Winter Quarter	2240	N		16														14					30
GAME 272	Games&PlayStudio III	Michael B John	2024 Winter Quarter	2240	N		17														15					32
GAME 280A	Games Proseminar	Michael B John	2024 Winter Quarter	2240	N		19														21					40
GCH 10	COVID Culture & Health	Laura Beth Bugg	2024 Winter Quarter	2240	N	4	8	10	5	7	6		1					2	3	1						47
GCH 195	Glbl&ComHlthComm	Laura Beth Bugg	2024 Winter Quarter	2240	N	11	16	2	4	1								1								35
GCH 195	Glbl&ComHlthComm	Laura Beth Bugg	2024 Winter Quarter	2240	N	11	17	1	2									1						1		33
GERM 1A	German: Accel	Sarah T Schuchard	2024 Winter Quarter	2240	N	2	5	7	1	2	1		2	1				1	2	2				1		27
GERM 2	German: First Year	Maike Ahrends	2024 Winter Quarter	2240	N		7	1	1												1					10
GERM 2	German: First Year	Maike Ahrends	2024 Winter Quarter	2240	N		10	2																		12
GREE 2	Elem Ancient Greek	Kristina J. Chew	2024 Winter Quarter	2240	N		5	4		2									1							12
HAVC 30	Intro Visual Europe	Allan Langdale	2024 Winter Quarter	2240	N	7	11	22	14	19	9	9	3		3			4	5	1				1		108
HAVC 40	Museum Cultures	Jennifer Ann Gonzalez	2024 Winter Quarter	2240	N	12	30	15	9	13	8	3	4	1		1		4	10	2				2		114
HAVC 48	Climate Justice Now!	Matthew Harrison Tedford	2024 Winter Quarter	2240	N	7	20	14	9	5	2	3	4	1	1	1		1	1							69
HAVC 80	Afr/Oceana/Americas	Elisabeth L Cameron	2024 Winter Quarter	2240	N		67	31	13	21	4	3						5	10	3				1		158
HAVC 100A	Approaches Vis Stu	Katie Elizabeth Ligmond	2024 Winter Quarter	2240	N		15	15	7	4		2	1													44
HAVC 122E	Art & Propaganda China	Yi Yi Mon (Rosaline) Kyo	2024 Winter Quarter	2240	N		6	6		7		3	2	1					8	2				2		37
HAVC 135K	Art and Science	Kailani Polzak	2024 Winter Quarter	2240	N		11	12	3	4	1		2						2							35
HAVC 141L	Museums Internet	Kyle T Parry	2024 Winter Quarter	2240	N	8	17	4	3	6	1	2	4			1		2	8	2						58
HAVC 141O	Sex,Lies,&Surveillance	T.J. Demos	2024 Winter Quarter	2240	N	3	13	22	6	7	6	4						2	3					1		67
HAVC 157B	Italian Renaissance	Allan Langdale	2024 Winter Quarter	2240	N	3	9	15	11	11	6	1	1	1		1		1	5	3						68
HAVC 160B	Andes Before 1550	Carolyn Dean	2024 Winter Quarter	2240	N	3	6	8	7	11	2	4	2		1	1			2	1						48
HAVC 172	Textiles of Oceania	Stacy L Kamehiro	2024 Winter Quarter	2240	N		1	6	8	5		1							2	1						24
HAVC 191S	Topics American Art	Jennifer Ann Gonzalez	2024 Winter Quarter	2240	N	2	2	5	4	6										1						20
HCI 202A	Intro to Build	Ayesha Khalid	2024 Winter Quarter	2240	N		13														5					18
