Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
COWL 65	Meaning Paradox Love	Addi Somekh	2021 Fall Quarter	2218	N	4	72			2								1	1							80
COWL 111	Mock Trial Workshop	Caitlin Marie Stinneford	2021 Fall Quarter	2218	N		32	4	2				1						1							40
COWL 122	UN-Contemporary Issues	Caitlin Marie Stinneford	2021 Fall Quarter	2218	Y		16	8	2	1	1	1						1	7	3				1		41
COWL 168	Social Change	Caitlin Marie Stinneford	2021 Fall Quarter	2218	N		31	4	1	1	1	1	1					2	1							43
COWL 184A	Leadership & Instit	Caitlin Marie Stinneford	2021 Fall Quarter	2218	N	4	38			1	1		1			1			1							47
CRES 10	Intro to CRES	Nicholas Oliver Mitchell	2021 Fall Quarter	2218	N	45	76	33	14	9	9	6	7	3	1	1		14	19	4				6		247
CRES 68	Black Studies	Xavier Livermon	2021 Fall Quarter	2218	N	3	26	26	11	4	2	5	9					8	6							100
CRES 190T	The War on Terror	Talib Ali Jabbar	2021 Fall Quarter	2218	N		3	1	1		1							1	4							11
CRES 200	Black Studies Methods	Xavier Livermon	2021 Fall Quarter	2218	N																9	2				11
CRSN 1	ALE:Environ/Society	Clara Sophia Weygandt	2021 Fall Quarter	2218	N	8	12	2		1								2								25
CRSN 1	ALE:Environ/Society	Kevin D MacClaren	2021 Fall Quarter	2218	N		13	3	3	4			1													24
CRSN 1	ALE:Environ/Society	Martin Rizzo-Martinez	2021 Fall Quarter	2218	N		19	2		3		1														25
CRSN 1	ALE:Environ/Society	Clara Sophia Weygandt	2021 Fall Quarter	2218	N	4	15	2		3									1							25
CRSN 1	ALE:Environ/Society	Joy Anna Hagen	2021 Fall Quarter	2218	N	5	15	1	2			1				1										25
CRSN 1	ALE:Environ/Society	Katherine Marie Ross	2021 Fall Quarter	2218	N		11	3	3	3		1	1				1		1					1		25
CRSN 1	ALE:Environ/Society	Katherine Marie Ross	2021 Fall Quarter	2218	N	4	12	2		5	1		1													25
CRSN 1	ALE:Environ/Society	Candace Calsoyas	2021 Fall Quarter	2218	N		7		11	4	1								1							24
CRSN 1	ALE:Environ/Society	Maximillian Myers Schmeder	2021 Fall Quarter	2218	N		14	1	4	1	3		2													25
CRSN 1	ALE:Environ/Society	Julianne Adams Hazlewood	2021 Fall Quarter	2218	N	3	10	3	2	2	1		2				2									25
CRSN 1	ALE:Environ/Society	Neil Schaefer	2021 Fall Quarter	2218	N		3	19	3																	25
CRSN 1	ALE:Environ/Society	Neil Schaefer	2021 Fall Quarter	2218	N		7	8	5	1	2		2		1											26
CRSN 1	ALE:Environ/Society	Martin Rizzo-Martinez	2021 Fall Quarter	2218	N		19	2	2		1		1													25
CRSN 1	ALE:Environ/Society	Shannon J Cummings	2021 Fall Quarter	2218	N		22	2																		24
CRSN 1	ALE:Environ/Society	Kelsey Allene Eiland	2021 Fall Quarter	2218	N		11	7	3	3	1															25
CRSN 1	ALE:Environ/Society	Tiffany Lynn Wong	2021 Fall Quarter	2218	N	1	10	3	2			3	2					2	1							24
CRSN 1	ALE:Environ/Society	Jaycee Itzel Martinez	2021 Fall Quarter	2218	N		3	5	3	4	1	1	1	5		1			1							25
CRSN 15	STEM Jump Start	Stella Hein	2021 Fall Quarter	2218	N	2	17			2								1		1						23
CRSN 55	Service Learning	Susan Allen Watrous	2021 Fall Quarter	2218	N		12	5											2	1						20
CRSN 80H	ClimateChangeSolutions	Les Guliasi	2021 Fall Quarter	2218	Y		3	3		3									1							10
CRSN 90	Food Justice/Sustain	Katie Lenore Monsen	2021 Fall Quarter	2218	N	2	1	2										3		2						10
CRSN 122	UN-Contemporary Issues	Caitlin Marie Stinneford	2021 Fall Quarter	2218	Y	1	16	8	3	3			1		1				5	1				1		40
CRSN 151B	Sust Innovation	Andrea Carafa	2021 Fall Quarter	2218	N		2	1	2	3	1	1							1					1		12
CRSN 151C	Sust Lab Tools	Tela Favaloro	2021 Fall Quarter	2218	N	1	13	3	3		1		1					1	9		1			1		34
CRSN 152	IDEASS Lab	Tamara Bethune Ball	2021 Fall Quarter	2218	N		1	3	2	1									5							12
CRWN 1	ALE:Emerging Tech	Francis Carolina Gonzalez Riano	2021 Fall Quarter	2218	N	15	6		1	2																24
CRWN 1	ALE:Emerging Tech	Kathleen J Greaney	2021 Fall Quarter	2218	N	7	10	4		1	1		2													25
CRWN 1	ALE:Emerging Tech	Francis Carolina Gonzalez Riano	2021 Fall Quarter	2218	N	6	18					1														25
CRWN 1	ALE:Emerging Tech	Kathleen J Greaney	2021 Fall Quarter	2218	N	7	9		1	4			3					1								25
CRWN 1	ALE:Emerging Tech	Mark Richard Sean Howard	2021 Fall Quarter	2218	N	4	4	4	3	4	3	1	2													25
CRWN 1	ALE:Emerging Tech	Nada Miljkovic	2021 Fall Quarter	2218	N	8	10	2	1	2	1								1							25
CRWN 1	ALE:Emerging Tech	Roxanne P Hamilton	2021 Fall Quarter	2218	N	2	6	4	4	1		1			2											20
CRWN 1	ALE:Emerging Tech	Lisa Berkley	2021 Fall Quarter	2218	N	6	6	8	3	1								1								25
CRWN 1	ALE:Emerging Tech	Dion N Farquhar	2021 Fall Quarter	2218	N	6	8	2	1	1	3		1					2	1							25
CRWN 1	ALE:Emerging Tech	Linda MacDonald Glenn	2021 Fall Quarter	2218	N		14	4	3	1									1					1		24
CRWN 1	ALE:Emerging Tech	Dion N Farquhar	2021 Fall Quarter	2218	N	6	1	4	4	5	1	1	2													24
CRWN 1	ALE:Emerging Tech	Linda MacDonald Glenn	2021 Fall Quarter	2218	N	2	9	6	6	1		1														25
CRWN 1	ALE:Emerging Tech	Tim R Fitzmaurice	2021 Fall Quarter	2218	N	11	6	2	2	2	2															25
CRWN 1	ALE:Emerging Tech	Marilyn Dilworth Patton	2021 Fall Quarter	2218	N	4	16			2	2							1								25
CRWN 1	ALE:Emerging Tech	Marilyn Dilworth Patton	2021 Fall Quarter	2218	N	2	15		2	2			1			1								2		25
CRWN 1	ALE:Emerging Tech	Abel Cornejo	2021 Fall Quarter	2218	N		23			2																25
CRWN 1	ALE:Emerging Tech	Roxanne P Hamilton	2021 Fall Quarter	2218	N	1	2	2	5	2	1							1	2	2				1		19
CRWN 70L	Radio Production	Shay Leigh Stoklos	2021 Fall Quarter	2218	N	3	1	2		1	1		2			1			2							13
CRWN 88	ComputFuturol	Peter L Rothman	2021 Fall Quarter	2218	N	15	9																			24
CRWN 95	Business Assistance	Nada Miljkovic	2021 Fall Quarter	2218	N	1	8											1								10
CRWN 185	Career&Internship	Caitlin Marie Stinneford	2021 Fall Quarter	2218	N		74	6	3	2			1		1			2	6	2				1		98
CSE 3	Personal Computers	Gerald Bennett Moulds	2021 Fall Quarter	2218	N		242		10	17		2	2			2		4	6	5	1			1		292
CSE 12	Com Sys/Assmbly Lan	Sagnik Nath	2021 Fall Quarter	2218	N		89	72	33	54	39	13	10	4	2	2	1	13		9				5		346
CSE 13S	Comp Sys and C Prog	Darrell D. E. Long	2021 Fall Quarter	2218	N	1	5	43	33	48	29	34	19		5	4	2	34		65				45		367
CSE 16	Appl Discrete Math	Tracy Larrabee	2021 Fall Quarter	2218	N	75	105	25	26	14	14	7	12	4		1	2	2		1				1		289
CSE 20	Beginning Python	Patrick Tantalo	2021 Fall Quarter	2218	N	36	76	31	16	25	13	6	21	7	6	3	5	10	11	11				10		287
CSE 20	Beginning Python	Alexander J Rudnick	2021 Fall Quarter	2218	N		111	57	23	31	14	13	13	5	4	2		10	4	5				5		297
CSE 20	Beginning Python	Harikrishna Santhosh Kuttivelil	2021 Fall Quarter	2218	N	118	30	19	9	11	6	3	4	1		1	5	9	5	9				5		235
CSE 20	Beginning Python	Larissa A Munishkina	2021 Fall Quarter	2218	N	12	63	39	18	64		17	41	5	9	13	5	4	2	5				1		298
CSE 30	Prog Abs Python	Luca De Alfaro	2021 Fall Quarter	2218	N	31	168	52	16	30	9	5	22			5		18	10	15				9		390
CSE 80A	Universal Access	Roberto Manduchi	2021 Fall Quarter	2218	N		7	14	10	5	8	4	2		2			1	11	2						66
CSE 80N	Intro to Networking	Christina Leigh Parsa	2021 Fall Quarter	2218	N	5	15	22	20	21	9	5	6	3		7		2	19	6				1		141
CSE 100	Logic Design	Scott Beamer	2021 Fall Quarter	2218	N	1	16	14	7	14	2	3	1			3		3		6				9		79
CSE 100L	Logic Design Lab	Scott Beamer	2021 Fall Quarter	2218	N	1	16	14	7	14	2	3	1			3		3		6				9		79
CSE 101	Data Structs & Algs	Seshadhri Comandur	2021 Fall Quarter	2218	N	26	53	14	37	21	7	7	10					21	1	11				21		229
CSE 101	Data Structs & Algs	Alex Pang	2021 Fall Quarter	2218	N	16	19	13	16	24	17	11	10			4		8		9				9		156
CSE 102	Intro Algorthm Anyl	Patrick Tantalo	2021 Fall Quarter	2218	N	3	56	47	22	45	13	9	14	1					3	6				3		222
CSE 103	Computational Models	Delbert Dean Bailey	2021 Fall Quarter	2218	N		8			41			32			4		5	2	4				3		99
CSE 103	Computational Models	Daniel Fremont	2021 Fall Quarter	2218	N	3	8	12	13	36	24	15	9	1		1	1			1				3		127
CSE 111	Adv Programming	Wesley F Mackey	2021 Fall Quarter	2218	N	13	16	13	11	12	2	2	1			3		5		5				3		86
CSE 112	Compar Prog Lang	Wesley F Mackey	2021 Fall Quarter	2218	N	17	22	25	20	15	5	1	3		1	2	1	1		4						117
CSE 114A	Found of Program Lang	Owen Arden	2021 Fall Quarter	2218	N	2	5	10	9	8	6	11	4			3			1	2				2		63
CSE 115A	Intro Software Eng	Richard K Jullig	2021 Fall Quarter	2218	N	16	68	11	4	1														2		102
CSE 115D	Software Design Accel	Richard K Jullig	2021 Fall Quarter	2218	N		8	2																		10
CSE 120	Computer Architect	Heiner Litz	2021 Fall Quarter	2218	N	2	5	16	21	26	21	17	12	6	5	3	1	3		2				6		146
CSE 120	Computer Architect	Sagnik Nath	2021 Fall Quarter	2218	N		28	29	18	21	18	4	10	4		3	2	6	1	2				2		148
CSE 121	Embedded System Design	Anujan M Varma	2021 Fall Quarter	2218	N		18	7	9	12	10		10			2		3	1	3				2		77
CSE 130	Prin Comp Sys Dsgn	David Charles Harrison	2021 Fall Quarter	2218	N		12	21	35	21	13	7	7					29		5				12		162
CSE 130	Prin Comp Sys Dsgn	Peter Alexander Alvaro	2021 Fall Quarter	2218	N	3	3	4	6	10	11	10	34		5	3	8	28		9				18		152
CSE 132	Computer Security	Alvaro A Cardenas	2021 Fall Quarter	2218	N	4	13	9	6	5	1	1	1						4					1		45
CSE 138	Distributed Systems	Lindsey Kuper	2021 Fall Quarter	2218	N	2	6	13	12	12	6	3	1						4	1				1		61
CSE 142	Machine Learning	Xin Wang	2021 Fall Quarter	2218	N	3	5	2	2	8	4	2	7		2			1	1	9				7		53
CSE 143	Natural Lang Process	Alexander J Rudnick	2021 Fall Quarter	2218	N		19	1			1		1							1						23
CSE 144	Applied ML	Narges Norouzi	2021 Fall Quarter	2218	N	1	11	18	15	26	13	6	3		1	3		4	2	3				3		109
CSE 145	Intro to Data Mining	Yi Zhang	2021 Fall Quarter	2218	N	1	8	4	5	6		3	1					1		1						30
CSE 150	Intro Comp Networks	Christina Leigh Parsa	2021 Fall Quarter	2218	N	2	26	14	16	28	8	3	9			10		3	3	4				4		130
CSE 150L	Int Comp Net Lab	Christina Leigh Parsa	2021 Fall Quarter	2218	N	2	26	14	16	28	8	3	9			10		4	3	3				4		130
CSE 160	Intro Comp Graphics	James Edward Davis	2021 Fall Quarter	2218	N	5	34	14	9	2	6	1	5					6			1					83
CSE 160L	Comp Graphics Lab	James Edward Davis	2021 Fall Quarter	2218	N	5	34	14	9	2	6	1	5					5			1					82
CSE 166A	Game Theory /Apps I	Dong Wei	2021 Fall Quarter	2218	Y	1	5		3	2																11
CSE 180	Database Systems I	Sheldon Finkelstein	2021 Fall Quarter	2218	N	1	14	13	13	12	22	2	13	5		5		4	1	5				1		111
CSE 183	Web Applications	David Charles Harrison	2021 Fall Quarter	2218	N		7	16	19	17	11	13	4	1		2		11	2	12				19		134
CSE 185E	Tech Writ Comp Engs	Gerald Bennett Moulds	2021 Fall Quarter	2218	Y		23	23	9	3	1	1	2			1		1								64
CSE 185S	Tech Writ Comp Engs	Gerald Bennett Moulds	2021 Fall Quarter	2218	Y		17	35	12	5	4	1	3					1						1		79
CSE 200	Research & Teaching	Chen Qian	2021 Fall Quarter	2218	N		5	1											2		81					89
CSE 201	Analysis Algorithms	Sheldon Finkelstein	2021 Fall Quarter	2218	N	5	10	10	7	5	6		3			1		1								48
CSE 211	Compiler Design	Tyler Sorensen	2021 Fall Quarter	2218	N	9	3	3	1	2																18
CSE 220	Comp Architecture	Jose Renau Ardevol	2021 Fall Quarter	2218	N	4	5	4	2	1	1										1					18
CSE 232	Distributed Systems	Lindsey Kuper	2021 Fall Quarter	2218	N	2	12	11	4	2			1													32
CSE 242	Machine Learning	Yang Liu	2021 Fall Quarter	2218	N	12	26	8	1				1					1			6					55
CSE 250A	Computer Networks	Chen Qian	2021 Fall Quarter	2218	N	2	17	4	1																	24
CSE 290D	Neural Computation	Cihang Xie	2021 Fall Quarter	2218	N	4	4	1	1																	10
CSE 290X	Cryptgraph/Security	Ioannis Demertzis	2021 Fall Quarter	2218	N	3	7	1													3	1				15
CSP 200	Coastal Nat Sci	Mark H Carr	2021 Fall Quarter	2218	N		2														8					10
CSP 210	Coastal Soc Sci	Elena Marie Finkbeiner	2021 Fall Quarter	2218	N		2														9					11
CSP 220	Coastal Economics	Jeremy West	2021 Fall Quarter	2218	N		2														9					11
CSP 230	Problem-Based Discn	Elena Marie Finkbeiner; Mark H Carr	2021 Fall Quarter	2218	N		2														8					10
EART 1	Oceanography	Gary B Griggs	2021 Fall Quarter	2218	N	5	9	8	6	20	7	16	25	10		9		7	21	7						150
EART 5	California Geology	Elise Knittle	2021 Fall Quarter	2218	N	5	103	29	3	50	4	1	13	1				1	16	1				1		228
EART 5L	Calif Geology Lab	Elise Knittle	2021 Fall Quarter	2218	N		13			3			3			4				1						24
EART 5L	Calif Geology Lab	Elise Knittle	2021 Fall Quarter	2218	N		19			4			2											1		26
EART 5L	Calif Geology Lab	Elise Knittle	2021 Fall Quarter	2218	N		8	3		4	1		2					1	1							20
EART 5L	Calif Geology Lab	Elise Knittle	2021 Fall Quarter	2218	N	1	8	3		3			2					1	1					1		20
EART 8	Planetary Discovery	Xi Zhang	2021 Fall Quarter	2218	N	3	9	14	20	21	6	8	2						16							99
EART 11	Earthquakes	Heather Savage	2021 Fall Quarter	2218	N	1	4	6	8	19	16	11	27		3	2	5	16	29	14				6		167
EART 32	The Science of Cooking	Patrick Y Chuang	2021 Fall Quarter	2218	N		63	14	13	7	6	5	7					9	22	6				3		155
EART 101	Invertebrate Paleo	Matthew E Clapham	2021 Fall Quarter	2218	N		5	2	2	1	1	1	1		1			4		1				3		22
EART 101L	InvertebratePaleoLab	Matthew E Clapham	2021 Fall Quarter	2218	N		2	4				1	2					2						1		12
EART 101L	InvertebratePaleoLab	Matthew E Clapham	2021 Fall Quarter	2218	N		2	2			2	1	1							1				1		10
EART 104	Geologic Hazards	Susan Y. Schwartz	2021 Fall Quarter	2218	N	3	2	4	4	3		2						2		1				5		26
EART 109	Field Geology	Heather Savage; Hilde L Schwartz	2021 Fall Quarter	2218	N		2	3		6	4		3	1				2		1						22
EART 109L	Field Geology Lab	Heather Savage; Hilde L Schwartz	2021 Fall Quarter	2218	N	1	5	2	1	2	1	1								1						14
EART 110A	Evolution Of Earth	James C Zachos; Terrence J Blackburn	2021 Fall Quarter	2218	N	4	8	20	10	6	13	15		1		1			2	1	1					82
EART 110L	Evol of Earth Lab	James C Zachos; Terrence J Blackburn	2021 Fall Quarter	2218	N	6	4	7		2	2	6								1						28
EART 110L	Evol of Earth Lab	James C Zachos; Terrence J Blackburn	2021 Fall Quarter	2218	N	25				1	1	1														28
EART 110L	Evol of Earth Lab	James C Zachos; Terrence J Blackburn	2021 Fall Quarter	2218	N	17	3							1							1					22
EART 110M	Chem System Lab	Elise Knittle	2021 Fall Quarter	2218	N		7	1		3		1	3					1	2					1		19
EART 111	Math in Earth Science	Sarah Ursula Neuhaus	2021 Fall Quarter	2218	N	2	2	2	2	4		2	1	1	1			1						3		21
EART 116	Hydrology	Margaret Zimmer	2021 Fall Quarter	2218	N	1	8	1	5	1	4	3		2				2			1					28
EART 119A	Intro Sci Prog	Mathis P Hain	2021 Fall Quarter	2218	N	3	2	6	9	5	1							1	1	1				1		30
EART 131	Sea Level Change	Tamara Pico	2021 Fall Quarter	2218	N		12	8	1		1			1												23
EART 150	Structural Geology	Jeremy Keith Hourigan	2021 Fall Quarter	2218	N					11			1					1								13
EART 160	Planetary Science	Ian Garrick-Bethell	2021 Fall Quarter	2218	N		3	5	5	1	7	1	4		1			5	2					2		36
ECE 8	Robot Automation	Mircea S.V. Teodorescu	2021 Fall Quarter	2218	N	7	7	5	4	3	3	2	1	1				3	3	2				3		44
ECE 80H	ClimateChangeSolutions	Les Guliasi	2021 Fall Quarter	2218	Y		7	13	4	13	4					1		1	1	1						45
ECE 101	Intro Elec Circuits	Sung Mo Kang	2021 Fall Quarter	2218	N	1	16	17	7	8	13	8	9			7		6	2	3				3		100
ECE 101L	Intr Elec Circ Lab	Sung Mo Kang	2021 Fall Quarter	2218	N	32	10	18	11	6	2	5	2			2		6	2	2				3		101
ECE 102	Props Of Materials	Holger Schmidt	2021 Fall Quarter	2218	N	4	5	1	7	4	4	5	7					7		3				1		48
ECE 102L	Props Of Matrls Lab	Holger Schmidt	2021 Fall Quarter	2218	N	1	8	6	9	1	6		2					8		4				1		46
ECE 103	Signals & Systems	Yu Zhang	2021 Fall Quarter	2218	N	1	2	7	7	19	11	8	9			5		8		2				1		80
ECE 103L	Signals Systems Lab	Yu Zhang	2021 Fall Quarter	2218	N		18	10	7	12	5	4	4	1	1	1	2	8		1				1		75
ECE 118	Intro Mechatronics	Gabriel Hugh Elkaim	2021 Fall Quarter	2218	Y	2	8	12	10	7	3	1						1								44
ECE 129A	Capstone Project I	Tela Favaloro	2021 Fall Quarter	2218	N		1	10	10	23	9	5	3				1	1								63
ECE 130L	Optoelectronics Lab	Ahmet Yanik	2021 Fall Quarter	2218	N	4	4	5		1										1				1		16
ECE 141	Feedback Cntrl Syst	Dejan Milutinovic	2021 Fall Quarter	2218	N	8	7	6	12	2	9	8	5			1		1						1		60
ECE 171	Analog Electronics	Austin Chen	2021 Fall Quarter	2218	N		4	2	2	2	5	3	6			1		3				1		5		34
ECE 171L	Analog Electron Lab	Austin Chen	2021 Fall Quarter	2218	N		7	8	5	5	1		3					2				1		5		37
ECE 175	Energy Gen Control	Leila Parsa	2021 Fall Quarter	2218	N		3		2	3			2			1										11
ECE 175L	Energy Gen/Ctrl Lab	Leila Parsa	2021 Fall Quarter	2218	N	4	5			1	1															11
ECE 201	Intro Nanotechnolgy	Michael M Oye	2021 Fall Quarter	2218	N	5	7	1													5					18
ECE 218	Mechatronics	Gabriel Hugh Elkaim	2021 Fall Quarter	2218	Y		2	2	1	2											3					10
ECE 222	Hi-Speed Lo-Pwr IC	Sung Mo Kang	2021 Fall Quarter	2218	N	1	2	1										1			6					11
ECE 230	Optical Fiber Comm	Ahmet Yanik	2021 Fall Quarter	2218	Y	14															5					19
ECE 240	LinearDynamicalSystem	Gabriel Hugh Elkaim	2021 Fall Quarter	2218	N	1	2		1	2	1										7			1		15
ECON 1	Intro Microeconomic	Julie H Gonzalez	2021 Fall Quarter	2218	N	1	27	29	25	26	24	34	64	1		9		19	16	6				17		298
ECON 2	Intro Macroeconomic	Julie H Gonzalez	2021 Fall Quarter	2218	N	1	16	16	18	18	18	34	37			6		7	7	3				3		184
ECON 10A	Econ of Accounting	Maria Bullen	2021 Fall Quarter	2218	N	152	57	14	7	5	2	4		2	1	1	1	5		4				5		260
ECON 10A	Econ of Accounting	Yu Hsiang Chen	2021 Fall Quarter	2218	N		8		1	10		1	4	1	1	5		5		2				2		40
ECON 11A	Math Methd for Econ	Bruno Silva Mendes	2021 Fall Quarter	2218	Y		4		3	1						1		1								10
ECON 100A	Intermed Microecon	Natalia Lazzati	2021 Fall Quarter	2218	N	16	17	24	11	11	11	11	8		4	6		1	3	1				1		125
ECON 100A	Intermed Microecon	Justin Marion	2021 Fall Quarter	2218	N	2	8	1	2	6	1	3	9					5	3	2						42
ECON 100B	Intermed Macroecon	Hikaru Saijo	2021 Fall Quarter	2218	N		3	8	7	14	18		30			10		11	3	4				5		113
ECON 100B	Intermed Macroecon	Kenneth M Kletzer	2021 Fall Quarter	2218	N	5	6	4	7	6	2	1	4						7	2				1		45
ECON 104	Numbr Truth: Statis	George Bulman	2021 Fall Quarter	2218	N		16	9	6	8	5	2	3			1		4	1	1				2		58
ECON 111A	Intermed Account I	Scott Anderson	2021 Fall Quarter	2218	N	4	5	13	6	10	9	8	8					2	5	1				2		73
ECON 113	Intro Econometrics	Carlos Eduardo Dobkin; Laura Giuliano	2021 Fall Quarter	2218	N	6	7	8	7	9	11	6	6					2	4	1						67
ECON 113	Intro Econometrics	Carlos Eduardo Dobkin	2021 Fall Quarter	2218	N	6	6	6	6	6	5	6	4					3	2							50
ECON 114	Adv Quant Methods	Julian Martinez-Iriarte	2021 Fall Quarter	2218	N	2	9	6	5	1		1						1	1	1				3		30
ECON 114L	AdvQuantMethodLab	Julian Martinez-Iriarte	2021 Fall Quarter	2218	N		13	4	5	2		1		1						1				3		30
ECON 117B	Tax Factors	Yacoub Intonios Moussa	2021 Fall Quarter	2218	N		11	1	9	22	1	9	19	1	1		1	7	21	12				4		119
ECON 120	DevelopmentEconomics	Jonathan M. Robinson	2021 Fall Quarter	2218	N	1	4	3	1	1	1	1	5						4					2		23
ECON 125	Econ History Of US	Aaron Gregory Meininger	2021 Fall Quarter	2218	N		1	10	17	4	11	13	7					2								65
ECON 126	Why Succeed/Fail	Robert Brian Baden	2021 Fall Quarter	2218	N	5	44	27	15	40	18	8	6			1		3	5	3				3		178
ECON 133	Security Markets	Kai Pommerenke	2021 Fall Quarter	2218	N	5	13	10	8	12	7	3	1					2	2							63
ECON 136	Business Strategy	Robert Brian Baden	2021 Fall Quarter	2218	N	57	29	14	4	6	1	2	1					1	8							123
ECON 140	International Trade	Gueyon Kim	2021 Fall Quarter	2218	N	5	6	8	7	10	7	10				2			6					2		63
ECON 141	Internatl Finance	WEISHI GU	2021 Fall Quarter	2218	N	4	9	10	7	14	6	6	3	1				1	1	1						63
ECON 161A	Marketing	Stephen Arthur Owen	2021 Fall Quarter	2218	N		44	33	7	7	4	1	1						2							99
ECON 166A	Game Theory /Apps I	Dong Wei	2021 Fall Quarter	2218	Y	4	12	1	2	1	2	1	2	1		1	2	2	3	3						37
ECON 180	Labor Economics	Subhra Saha	2021 Fall Quarter	2218	N	1	2	6	7	3	3								6					2		30
ECON 186	Mathematical Mthds	Prateek Arora	2021 Fall Quarter	2218	N	7	7	3													3					20
ECON 188	Global Econ Mgmt	Alan C. Spearot	2021 Fall Quarter	2218	N	3	4			6		1	2					2	4							22
ECON 197	Economic Rhetoric	Aaron Gregory Meininger	2021 Fall Quarter	2218	N		2	2	3	4	4	2	7			1		1	8					1		35
ECON 200	Microecon Analysis	Dong Wei	2021 Fall Quarter	2218	N	5	6	1	4	2	3							1			4	1				27
ECON 216	Applied Economet I	George Bulman	2021 Fall Quarter	2218	N	2	7	3	3	4	4							1			2	1				27
ECON 233	Finance I	Kai Pommerenke	2021 Fall Quarter	2218	N	3	4	3	4	3	4		2					1			1	2				27
ECON 294A	Applied EconFin Lab	Subhra Saha	2021 Fall Quarter	2218	N	2	2	4	3												13	1				25
EDUC 10	Intro to Learning	Kip T Tellez	2021 Fall Quarter	2218	N	26	30	16	11	9	6	3	5		1	2		3								112
EDUC 50C	CAL Teach1: Science	Emily Maddox	2021 Fall Quarter	2218	N	3	8																			11
EDUC 60	Schooling, Dem. & Jus.	Brittany Meghan Caldwell	2021 Fall Quarter	2218	N	55	61	46	17	21	8	4	4	1		1	1	8	12	1				2		242
EDUC 128	Immigrants And Educ	Nora Walsh Lang	2021 Fall Quarter	2218	N		13	13	10	8	3		3	1					1							52
EDUC 164	Urban Education	Amanda Lashaw	2021 Fall Quarter	2218	N		11	16	8	1		2						2	1					1		42
EDUC 166	Tech and Education	Roberto Santiago de Roock	2021 Fall Quarter	2218	N	13	10	3	2	1			1					2	3							35
EDUC 177	TeachingLingDiverse	Eduardo Mosqueda	2021 Fall Quarter	2218	N		20			1								1			1			1		24
EDUC 180	Intro To Teaching	Amanda Lashaw	2021 Fall Quarter	2218	N	1	10	8	14	7								2	1					1		44
EDUC 182	S&PCtxt Teachers' Work	Josephine Pham	2021 Fall Quarter	2218	N	8	21	1						1												31
EDUC 182	S&PCtxt Teachers' Work	Josephine Pham	2021 Fall Quarter	2218	N	7	17				1															25
EDUC 200	Beg Student Teach	Jennifer Jones Hinz; Marissa Rhea Ferejohn	2021 Fall Quarter	2218	N		5														18	1				24
EDUC 204	English Development	George Bunch	2021 Fall Quarter	2218	N		2	3													32	1				38
EDUC 211	TeachSpecialPopulatn	Kip T Tellez	2021 Fall Quarter	2218	N		5														32	1				38
EDUC 212A	Biling&Biliteracy:A	Janet Rachel Johns	2021 Fall Quarter	2218	N		3														11					14
EDUC 232	Social Science	Daisy A Martin	2021 Fall Quarter	2218	N		3		1												9	1				14
ENVS 19	Topics in Nat Hist	Sean Bryant Reilly	2021 Fall Quarter	2218	N	8	16		2										3							29
ENVS 24	General Ecology	Kai Zhu	2021 Fall Quarter	2218	N	1	16	25	10	23	12	3	10	2	1	1	1	2	3	4						114
ENVS 80B	Forecast Globl Warm	Elliott Campbell	2021 Fall Quarter	2218	N		25	7	8	1	2	1	1			1		1		3				4		54
ENVS 80F	Intro to Agroecology	Damian Michael Parr	2021 Fall Quarter	2218	N		96	25	5	3	1	2		1				1	4		1			1		140
ENVS 106A	Natural Hist Birds	Ryan David Carle; William Breck Tyler	2021 Fall Quarter	2218	N	3	12	1	1	2									2					1		22
ENVS 106M	Nat History of Bird	Ryan David Carle	2021 Fall Quarter	2218	N	10	6						1						4	1				1		23
ENVS 108	General Entomology	Andy John Kulikowski II II	2021 Fall Quarter	2218	N	5	11	4	6	2	2			1	1				2					1		35
ENVS 115A	GIS & Envnmtl Applc	Barry Nickel	2021 Fall Quarter	2218	Y	18	7	6	1	3	2							1		1						39
ENVS 115L	GIS & Envrn App Lab	Barry Nickel	2021 Fall Quarter	2218	N	3		2	2	2	2															11
ENVS 123	Animal Ecol/Cnsrvtn	Myra Ellen Finkelstein	2021 Fall Quarter	2218	N	4	10	2	2																	18
ENVS 130A	Agroeco & Sust Ag	Katie Lenore Monsen	2021 Fall Quarter	2218	N	4	11	6		6	1		3					1						1		33
ENVS 130L	Agroeco & Sust Lab	Katie Lenore Monsen	2021 Fall Quarter	2218	N	1	7	3	2	1								2						1		17
ENVS 130L	Agroeco & Sust Lab	Katie Lenore Monsen	2021 Fall Quarter	2218	N	1	3			1	1		1					3								10
ENVS 140	Natl Environ Policy	Pamela Faye Rittelmeyer	2021 Fall Quarter	2218	N	4	12	8	2	4								1	2	2						35
ENVS 143	Sustain Development	Jeffrey T Bury	2021 Fall Quarter	2218	N		13	17	4	3	2		2						6							47
ENVS 144	Climate Politics	Susan Maret	2021 Fall Quarter	2218	Y		11	1		2									1					1		16
ENVS 145	Green Cities	Charles Rivasplata	2021 Fall Quarter	2218	N		23	3	1	1			1						3							32
ENVS 163	Plant Disease Ecol	Gregory S Gilbert	2021 Fall Quarter	2218	N		8	2	1	2														2		15
