Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
CSE 13S	Comp Sys and C Prog	Kishore Kumar Pusukuri	2023 Spring Quarter	2232	N	2	9	11	18	26	28	43	7			1		15	2	5		1		10		178
CSE 16	Appl Discrete Math	John T Musacchio	2023 Spring Quarter	2232	N	6	44	11	18	28	15	8	19	4		10		12	2	5				1		183
CSE 16	Appl Discrete Math	Luca De Alfaro; Tracy Larrabee	2023 Spring Quarter	2232	N	16	35	34	27	36	22	16	9			6		7	2	1						211
CSE 20	Beginning Python	Oswald A Campesato	2023 Spring Quarter	2232	N		118	24	16	15	6	5	3	4	5	2	3	11	15	7		1		7		242
CSE 20	Beginning Python	Larissa A Munishkina	2023 Spring Quarter	2232	N	3	13	9	11	14	5	10	10			8	6	8	4	3	2			6		112
CSE 30	Prog Abs Python	Oswald A Campesato	2023 Spring Quarter	2232	N		184	52	24	25	11	4	3	2				12	1	3				5		326
CSE 30	Prog Abs Python	Larissa A Munishkina	2023 Spring Quarter	2232	N	6	15	6	7	18	10	7	7		3	4		5	3	8				5		104
CSE 40	ML Basics	Lise Getoor	2023 Spring Quarter	2232	N	6	25	22	6	24	8	7	8	1		1	2		12	4				3		129
CSE 80N	Intro to Networking	Christina Leigh Parsa	2023 Spring Quarter	2232	N	3	7	9	3	3	2	2	10						9	4				2		54
CSE 100	Logic Design	Martine Schlag	2023 Spring Quarter	2232	N	5	15	8	8	19	7	9	13	1		1		8		2				7		103
CSE 100L	Logic Design Lab	Martine Schlag	2023 Spring Quarter	2232	N	5	15	8	8	19	7	9	13	1		1		8		2				7		103
CSE 101	Data Structs & Algs	Patrick Tantalo	2023 Spring Quarter	2232	N	14	70	25	14	33	10	5	20			1	1	18	2	8				7		228
CSE 101	Data Structs & Algs	Patrick Tantalo	2023 Spring Quarter	2232	N	2	38	18	10	22	9	6	13			3		9	1	6				7		144
CSE 102	Intro Algorthm Anyl	Alexandra Kolla	2023 Spring Quarter	2232	N		9	21	12	17	13	13	10	7	2	3	2	7		7				4		127
CSE 103	Computational Models	Delbert Dean Bailey	2023 Spring Quarter	2232	N		17			51	1		30			12		5		4				3		123
CSE 105	Modern Algor Toolbox	Evangelos Chatziafratis	2023 Spring Quarter	2232	Y	1	1	5	1	3	2			1		2		2		2				3		23
CSE 107	Probability/Stats	John T Musacchio	2023 Spring Quarter	2232	N	1	14	7	4	17	10	2	11	4		3		8	1	6				14		102
CSE 108	Found of Cryptogrphy	Ioannis Demertzis	2023 Spring Quarter	2232	Y	12	7	3	11	6	5	8	6					3	1	4	1			3		70
CSE 110A	Fund Compiler Des 1	Tyler Sorensen	2023 Spring Quarter	2232	N	9	19	6	10	9	2	7	11					1	2	6				4		86
CSE 111	Adv Programming	Michael Roberts	2023 Spring Quarter	2232	N		120	52	10	3	5		2					6		3				3		204
CSE 114A	Found of Program Lang	Lindsey Kuper	2023 Spring Quarter	2232	N	13	29	19	13	22	13	7	13			6		3		1				1		140
CSE 115A	Intro Software Eng	Richard K Jullig	2023 Spring Quarter	2232	N	2	89	16	8	10	5	1						1	1							133
CSE 115C	Software Design II	Richard K Jullig	2023 Spring Quarter	2232	N	23	34	5											1							63
CSE 117	Open Source Prog	Oskar Elek	2023 Spring Quarter	2232	N	12	5	4	1	1	1								2							26
CSE 118	Mobile Applications	David Charles Harrison	2023 Spring Quarter	2232	N	3	16	5	4	5	3	2	1					3	7	7	1			5		62
CSE 120	Computer Architect	Sagnik Nath	2023 Spring Quarter	2232	N	4	37	23	18	44	8	9	14	3	2	3		5	2	4						176
CSE 120	Computer Architect	Scott Beamer	2023 Spring Quarter	2232	N		13	7	12	7	5	3	3			2		2	1	3				6		64
CSE 121	Embedded System Design	Jose Renau Ardevol	2023 Spring Quarter	2232	N	12	23	12		3	1															51
CSE 122	Intro to VLSI	Matthew R Guthaus	2023 Spring Quarter	2232	Y	2	6	1	2	3	1							2						2		19
CSE 123B	Engr Design Proj II	David Charles Harrison	2023 Spring Quarter	2232	N		7	25	5			4														41
CSE 130	Prin Comp Sys Dsgn	Kerry Scott Veenstra	2023 Spring Quarter	2232	N	6	28	25	21	19	18	10	11		1	1	5	6		9				3		163
CSE 130	Prin Comp Sys Dsgn	Liting Hu	2023 Spring Quarter	2232	N	26	14	12	23	25	9	9	13		5	1	4	10	2	5				4		162
CSE 140	Artif Intelligence	Leilani Hendrina Gilpin	2023 Spring Quarter	2232	N	15	103	9	4	3			1	1	1				1	1				3		142
CSE 143	Natural Lang Process	Jeffrey Michael Flanigan	2023 Spring Quarter	2232	N	14	61	18	5	3		1	1						5	2				1		111
CSE 144	Applied ML	Yi Zhang	2023 Spring Quarter	2232	N	4	16	13	12	17	5	5		1				2	3							78
CSE 150	Intro Comp Networks	Chen Qian	2023 Spring Quarter	2232	N	8	36	29	26	12	1	2				1		6		2				1		124
CSE 151	Adv Computer Net	Richard Michael Jude Graziani	2023 Spring Quarter	2232	N	49	38	2	4	2								2	2							99
CSE 151L	Adv Computer Net Lab	Richard Michael Jude Graziani	2023 Spring Quarter	2232	N	49	39	2	4	2								2	1							99
CSE 160	Intro Comp Graphics	James Edward Davis	2023 Spring Quarter	2232	N	19	31	18	13	20	5	7	7						1	2				2		125
CSE 164	Computer Vision	Cihang Xie	2023 Spring Quarter	2232	N	3	5	1	1	1			1	1												13
CSE 181	Database Systems II	Sheldon Finkelstein	2023 Spring Quarter	2232	N	1	1	2	3	1	2	1		1					1					1		14
CSE 182	Intro Database Mgmt	Sheldon Finkelstein	2023 Spring Quarter	2232	N	4	12	16	24	18	17	15	17	2	3	4		2		4	1			2		141
CSE 183	Web Applications	Luca De Alfaro	2023 Spring Quarter	2232	N	26	7	7	8	2	8	8	5					3	2	1				1		78
CSE 183	Web Applications	Massimo Di Pierro	2023 Spring Quarter	2232	N		47	3	12	1	5		5						4					1		78
CSE 185E	Tech Writ Comp Engs	Gerald Bennett Moulds	2023 Spring Quarter	2232	Y		25	12	10	5	2					1		4								59
CSE 185S	Tech Writ Comp Engs	Gerald Bennett Moulds	2023 Spring Quarter	2232	Y		46	20	9	3	3		1					2		1				3		88
CSE 198F	Indiv Study Or Res	Leilani Hendrina Gilpin	2023 Spring Quarter	2232	N		8												6							14
CSE 204	Computatnl Models	Seshadhri Comandur	2023 Spring Quarter	2232	N		3	5	1				1								2					12
CSE 206C	Found Modern Cryptog	Ioannis Demertzis	2023 Spring Quarter	2232	Y	5	4	2													1	1				13
CSE 209A	Modern Algor Toolbox	Evangelos Chatziafratis	2023 Spring Quarter	2232	Y	3	2	2													4	2				13
CSE 210A	Programming Languag	Owen Arden	2023 Spring Quarter	2232	N	22	20	4	3	5	2							1			2					59
CSE 232	Distributed Systems	Peter Alexander Alvaro	2023 Spring Quarter	2232	N		7	3		2	2		5					2			1	1				23
CSE 235	CPS Security	Alvaro A Cardenas	2023 Spring Quarter	2232	N	12	6			1											1					20
CSE 264	Computer Vision	Roberto Manduchi	2023 Spring Quarter	2232	N		3	3	1		3										1	1				12
CSE 272	Information Retrieval	Yi Zhang	2023 Spring Quarter	2232	N	1	1	5	4	1	1							1			3					17
CSE 290C	Adv Machin Learning	Razvan V Marinescu	2023 Spring Quarter	2232	N	2	4	4	3												3					16
CSE 297A	Individual Study	Leilani Hendrina Gilpin	2023 Spring Quarter	2232	N		10														5					15
EART 3	Geology Natl Parks	Susan Y. Schwartz	2023 Spring Quarter	2232	N	7	10	17	27	26	12	5	10	1		2		3	22	4				3		149
EART 3	Geology Natl Parks	Susan Y. Schwartz	2023 Spring Quarter	2232	N	1	3	2	5	5	2	1	2					1	6	3				2		33
EART 10	Geologic Principles	Sarah Ursula Neuhaus	2023 Spring Quarter	2232	N	2	6	10	11	6	14	12	10	3	1			6	13	5				3		102
EART 10L	Geologic Princ Lab	Sarah Ursula Neuhaus	2023 Spring Quarter	2232	N		19	5		2				1				2								29
EART 10L	Geologic Princ Lab	Sarah Ursula Neuhaus	2023 Spring Quarter	2232	N		3	1	1	5														2		12
EART 10L	Geologic Princ Lab	Sarah Ursula Neuhaus	2023 Spring Quarter	2232	N		9	3		7	2	1	3	1												26
EART 106	Coasts in Crisis	Gary B Griggs	2023 Spring Quarter	2232	N	5	27		14	43		5	7						3							104
EART 109	Field Geology	Heather Savage; Hilde L Schwartz	2023 Spring Quarter	2232	N		2	3	3	2	3	1	4	1	3			2								24
EART 109L	Field Geology Lab	Hilde L Schwartz	2023 Spring Quarter	2232	N		4	1	2	2	1															10
EART 109L	Field Geology Lab	Hilde L Schwartz	2023 Spring Quarter	2232	N	1	6		1	4		1														13
EART 110C	The Dynamic Earth	Ian Garrick-Bethell	2023 Spring Quarter	2232	N		16	13	6	7	6	1	13	2	2	2		1	1		1			1		72
EART 110N	Dynamic Earth Lab	Ian Garrick-Bethell	2023 Spring Quarter	2232	N		7	7	6	6			2	1										1		30
EART 110N	Dynamic Earth Lab	Ian Garrick-Bethell	2023 Spring Quarter	2232	N		2	5	14	12																33
EART 120	Sedimntlgy&Strtgrph	Matthew E Clapham	2023 Spring Quarter	2232	N		5	2	2	1	1							4	1	1				1		18
EART 130	Igneous/MetaPetrology	Myriam Telus	2023 Spring Quarter	2232	N	2	3	1	1	4		1	2								1					15
EART 146	Groundwater	Andrew T Fisher	2023 Spring Quarter	2232	N	1	5	3	6	5	3		3			1										27
EART 146L	Groundwater Laboratory	Andrew T Fisher	2023 Spring Quarter	2232	N		6	2	1		1	1	2													13
EART 146L	Groundwater Laboratory	Andrew T Fisher	2023 Spring Quarter	2232	N	1	7	2			2		1					1								14
EART 148	Glaciology	Slawomir M Tulaczyk	2023 Spring Quarter	2232	N	4		5	1	6	1	2	2			1				2						24
EART 163	Planetary Surfaces	Walter Heron Franci Nimmo	2023 Spring Quarter	2232	Y	2	2	5	2	1	4		2											1		19
EART 164	Planetary Atmospheres	Xi Zhang	2023 Spring Quarter	2232	Y	1	7	1	2	2	1									1						15
EART 189A	GIS-Earth Sciences	Noah J Finnegan	2023 Spring Quarter	2232	N		4	5	6	4								1								20
EART 191	Earth Sci Capstone	Xi Zhang	2023 Spring Quarter	2232	N	3	4	5	1	1										1						15
ECE 10	Kinematics&Dynamics	Dejan Milutinovic	2023 Spring Quarter	2232	N	5	3	3	7	2	6	5	5		2					1						39
ECE 13	Computer Systems & C	Alexey Alexander Munishkin	2023 Spring Quarter	2232	N	13	46	16	5	7	6	4	4	1				1	1	4				5		113
ECE 30	Engr Prin of Elec	Michael M Oye	2023 Spring Quarter	2232	N	3	8	10	12	11	10	31	22			3		2	1	4				4		121
ECE 80B	Medical Innovations	Shiva Abbaszadeh	2023 Spring Quarter	2232	N	7	3	6	2	1	1		1	1				1	6					2		31
ECE 103	Signals & Systems	Zouheir Rezki	2023 Spring Quarter	2232	N	12	4	7	43	21	21	8	13	2	4		1	1						4		141
ECE 103L	Signals Systems Lab	Zouheir Rezki	2023 Spring Quarter	2232	N		42	29	15	11	20	6	3							1				4		131
ECE 104	Bioelectronics	Marco A Rolandi	2023 Spring Quarter	2232	Y	7	12	1		3	1			1				1								26
ECE 118	Intro Mechatronics	Tae Myung Huh	2023 Spring Quarter	2232	Y	6	16	11	21	8	3	2	1			1		1	1							71
ECE 129C	Capstone Project III	Tela Favaloro	2023 Spring Quarter	2232	N		1	4	6	6	2		6					1								26
ECE 129C	Capstone Project III	Stephen C Petersen	2023 Spring Quarter	2232	N		4	5	4	10	5		2						1							31
ECE 135	Elecromag Flds&Wavs	Ahmet Yanik	2023 Spring Quarter	2232	N	36	2	1		3	1		1	2				1								47
ECE 135L	Electromag Lab	Ahmet Yanik	2023 Spring Quarter	2232	N	45	1	1	1		1		1	1												51
ECE 167	Sensing & Sensor Tech	Colleen Josephson	2023 Spring Quarter	2232	N	1	3	7	8	18	2		1		1	1			1							43
ECE 173	Hi-Spd Digtl Design	Jason Eshraghian	2023 Spring Quarter	2232	N	3	8	1	1	2	3	1	7	1										2		29
ECE 180J	Adv Renewable Energy	Yu Zhang	2023 Spring Quarter	2232	N	8	7	10	4	2	2		1					1	2	2	1			3		43
ECE 199F	Tutorial	Stephen C Petersen	2023 Spring Quarter	2232	N		4			1		1						2	2	3						13
ECE 204	Bioelectronics	Marco A Rolandi	2023 Spring Quarter	2232	Y	3	4														3	1				11
ECE 216	Bio-Inspired Locomotion	Mircea S.V. Teodorescu	2023 Spring Quarter	2232	N	6	1	1													3					11
ECE 245	Estim Stochastic Proc	Dejan Milutinovic	2023 Spring Quarter	2232	N	3	2	1											1		4					11
ECE 293	Adv Topics in ECE	Colleen Josephson	2023 Spring Quarter	2232	Y		2	1													7					10
ECON 1	Intro Microeconomic	Julie H Gonzalez	2023 Spring Quarter	2232	N	1	12	9	11	12	12	15	19	3		1		14	25	4				9		147
ECON 1	Intro Microeconomic	Kwok-Chiu Fung	2023 Spring Quarter	2232	N	24	15	32	16	11	4	9			1			8	21	7				3		151
ECON 2	Intro Macroeconomic	Subhra Saha	2023 Spring Quarter	2232	N	1	34	43	33	24	9	6	6	1	1		1	3	1							163
ECON 2	Intro Macroeconomic	Subhra Saha	2023 Spring Quarter	2232	N	6	34	43	22	20	16	6	3	2			1	3	1					1		158
ECON 10B	Econ of Accounting	Kevin K Jones	2023 Spring Quarter	2232	N		18	7	5	36	6	8	16	1	1	8		5	19	6				9		145
ECON 100A	Intermed Microecon	Gerelt Tserenjigmid	2023 Spring Quarter	2232	N	5	22	9	6	7	1	1	1		1	1		2		1						57
ECON 100A	Intermed Microecon	Kristian M Lopezvargas	2023 Spring Quarter	2232	N	5	15	12	17	24	9	14	5					1	2	3				3		110
ECON 100B	Intermed Macroecon	Kenneth M Kletzer	2023 Spring Quarter	2232	N	7	29	14	21	24	11	11	24	2				2	16	6				4		171
ECON 101	Managerial Econ	Julie H Gonzalez	2023 Spring Quarter	2232	N	1	7	5	9	3	7	6	15					3	10	1				1		68
ECON 104	Numbr Truth: Statis	Carlos Eduardo Dobkin	2023 Spring Quarter	2232	N	9	9	12	10	9	8	7				1		4	6	4				1		80
ECON 110	Managerl Cost Acct	Yacoub Intonios Moussa	2023 Spring Quarter	2232	N	1	19	4	6	22	4	19	19					10	6	5						115
ECON 111C	Intermed Account III	Scott Anderson	2023 Spring Quarter	2232	N	4	5	5	6	9	7	5	9					1		1						52
ECON 113	Intro Econometrics	Ariel Zucker	2023 Spring Quarter	2232	N	8	33	29	22	31	12	19	9	10					3	1				1		178
ECON 115	Intr Management Sci	Robert Brian Baden	2023 Spring Quarter	2232	N		16			20			6					2	9	4				1		58
ECON 116	AdvTopicsAcctgEthic	Kevin K Jones	2023 Spring Quarter	2232	N		11	7	3	20		2	2					2	1							48
ECON 119	Advanced Accounting	Sudhindra Kankanwadi	2023 Spring Quarter	2232	N	1	2	1	2	3			2	1					2							14
ECON 124	Machine Learning  Econ	Michael Leung	2023 Spring Quarter	2232	N	7	9	7	2	1	1	1	5			2			1	2		1		2		41
ECON 125	Econ History Of US	Aaron Gregory Meininger	2023 Spring Quarter	2232	N	1	5	15	8	3	1	3	2						1	1						40
ECON 131	Internatnl Markets	Chenyue Hu	2023 Spring Quarter	2232	N	3	9	4	16	10	5	1	5	2				2	4							61
ECON 133	Security Markets	Kai Pommerenke	2023 Spring Quarter	2232	N	3	10	12	9	21	12	7		4		6		1	13	1				2		101
ECON 136	Business Strategy	Robert Brian Baden	2023 Spring Quarter	2232	N	10	15	4	6	5	2		8			1		1	10	1						63
ECON 139B	E-Commerce Strategy	Stephen Arthur Owen	2023 Spring Quarter	2232	N		15	13	6	3		1							1							39
ECON 140	International Trade	Gueyon Kim	2023 Spring Quarter	2232	N	9	13	9	6	10	4	1	2			2		2	3	2				2		65
ECON 149	East&Southeast Asia	Kwok-Chiu Fung	2023 Spring Quarter	2232	N	30	37	14	16	4		4			1			2	17	3				1		129
ECON 160B	Govt & Industry	Justin Marion	2023 Spring Quarter	2232	N	2	7	1	4	6	3	3	3					6	4							39
ECON 161A	Marketing	Stephen Arthur Owen	2023 Spring Quarter	2232	N		28	32	12	13	7	2	1		1				3					1		100
ECON 194B	Adv Bsns Prof Devlp	Kevin K Jones	2023 Spring Quarter	2232	N		33	3		6			1						1					3		47
ECON 197	Economic Rhetoric	Aaron Gregory Meininger	2023 Spring Quarter	2232	N		2	7	9	6	5		1					2	3	1						36
ECON 197	Economic Rhetoric	Aaron Gregory Meininger	2023 Spring Quarter	2232	N		1	6	6	4	11	4	3			1										36
ECON 201	Applic In Microecon	Justin Marion	2023 Spring Quarter	2232	N		3	5		1			1								2					12
ECON 202	Macroecon Analysis	Galina B Hale	2023 Spring Quarter	2232	N	3	6	4	1	2											3					19
ECON 204C	AdvMicroecnTheor III	Gerelt Tserenjigmid	2023 Spring Quarter	2232	N		5	3	1	3											1					13
ECON 205C	AdvMacroecnTheor III	Alonso A Villacorta	2023 Spring Quarter	2232	N	2	2	2	4		2															12
ECON 224	EconAppMachineLearning	Michael Leung	2023 Spring Quarter	2232	N	5															6					11
ECON 231	Intl Fin Mgmt	Chenyue Hu	2023 Spring Quarter	2232	N		3	3	2	2											1	1				12
ECON 294A	Applied EconFin Lab	Anirban Sanyal	2023 Spring Quarter	2232	N	3	5														2					10
EDUC 10	Intro to Learning	Roberto Santiago de Roock	2023 Spring Quarter	2232	N	53	29	7	6	5	5	1	1			1		5	5	1				1		120
EDUC 60	Schooling, Dem. & Jus.	Kylie Alisa Kenner	2023 Spring Quarter	2232	N	4	55	55	21	15	11	4	4	2	1	1		6	5							184
EDUC 104	Ethical Issue Teach	Ronald Glass	2023 Spring Quarter	2232	N	2	18	21	5		1							1	3							51
EDUC 110	Ed, Dem, and Movements	Amanda Lashaw	2023 Spring Quarter	2232	N	1		11	4	4	1								2							23
EDUC 126	Fdn Lit Lrn/Cont Persp	Michelle Aguilera	2023 Spring Quarter	2232	N	4	45			10									2							61
EDUC 164	Urban Education	Amanda Lashaw	2023 Spring Quarter	2232	N	3	12	8	13	7		1						1	3	1				1		50
EDUC 166	Tech and Education	Nolan Higdon	2023 Spring Quarter	2232	N	31	8		2	1			1	1					2							46
EDUC 185C	Intro Teach Science	Joyce Hill	2023 Spring Quarter	2232	N	12	12	2	1	1								1	2							31
EDUC 185L	Intro:Cal Teach 3	Molly Shaw	2023 Spring Quarter	2232	N	5	7					1	1			1			1							16
EDUC 190	Senior Sem Capstone	Rene Kissell	2023 Spring Quarter	2232	N	7	10	5	4		2	3						1	2							34
EDUC 202A	Adv Student Teach	Johnnie Brooks Wilson	2023 Spring Quarter	2232	N		6														22					28
EDUC 202A	Adv Student Teach	Jamie Dewitt; Marissa Rhea Ferejohn	2023 Spring Quarter	2232	N		4														10					14
EDUC 202B	Adv Student Teach	Johnnie Brooks Wilson	2023 Spring Quarter	2232	N		6														22					28
EDUC 202B	Adv Student Teach	Jamie Dewitt; Marissa Rhea Ferejohn	2023 Spring Quarter	2232	N		4														10					14
EDUC 202C	Adv Student Teach	Johnnie Brooks Wilson	2023 Spring Quarter	2232	N		6														21					27
EDUC 202C	Adv Student Teach	Jamie Dewitt; Marissa Rhea Ferejohn	2023 Spring Quarter	2232	N		4														10					14
EDUC 214	Contemp Issues Educ	Soleste Hilberg	2023 Spring Quarter	2232	N		9	1													42					52
EDUC 217	Topics Elem Ed PE	Caitlin Mary Johnston	2023 Spring Quarter	2232	N		5			1											21	1				28
EDUC 218	Elem Ed Vis Arts	Rhianna Hurt	2023 Spring Quarter	2232	N		6														21					27
EDUC 225	Reading Across Curr	Nora Walsh Lang	2023 Spring Quarter	2232	N		4														21					25
ENVS 15	Naturl History UCSC	Andy John Kulikowski II II	2023 Spring Quarter	2232	N	15	6	1	3	1	2		1													29
ENVS 19	Topics in Nat Hist	Christian Fernando Schwarz	2023 Spring Quarter	2232	N	4	9												1					1		15
ENVS 23	Physcl & Chem Envir	Michael E Loik	2023 Spring Quarter	2232	N	6	16	30	17	22	22	5	4	1				1	2					2		128
ENVS 84	Envs Stu Internship	Katie Lenore Monsen	2023 Spring Quarter	2232	N														122	7				1		130
ENVS 100	Ecology and Society	Andy John Kulikowski II II; Madeleine Patricia Fairbairn	2023 Spring Quarter	2232	N	10	30	5	7	6	1		1													60
ENVS 100L	Ecol & Soc Writ Lab	Andy John Kulikowski II II; Madeleine Patricia Fairbairn	2023 Spring Quarter	2232	N	5	5	2		2	1		1													16
ENVS 100L	Ecol & Soc Writ Lab	Andy John Kulikowski II II; Madeleine Patricia Fairbairn	2023 Spring Quarter	2232	N	1	3	5	2	1	2		1											1		16
ENVS 100L	Ecol & Soc Writ Lab	Andy John Kulikowski II II; Madeleine Patricia Fairbairn	2023 Spring Quarter	2232	N	4	4	1	3	2	1		1					1								17
ENVS 100L	Ecol & Soc Writ Lab	Andy John Kulikowski II II; Madeleine Patricia Fairbairn	2023 Spring Quarter	2232	N	5	7	3	1	2	1				1											20
ENVS 104A	Intro Field Methods	Gregory S Gilbert	2023 Spring Quarter	2232	N		11	8	3	2	1															25
ENVS 104L	Field Methods Lab	Gregory S Gilbert	2023 Spring Quarter	2232	N		20	2		1	1		1													25
ENVS 107A	Nat Hist Field Qtr	Christopher Michael Lay; Ryan David Carle	2023 Spring Quarter	2232	N	2	20	3																		25
ENVS 107B	Nat Hist Field Qtr	Christopher Michael Lay; Ryan David Carle	2023 Spring Quarter	2232	N	2	20	3																		25
ENVS 107C	Nat Hist Field Qtr	Christopher Michael Lay; Ryan David Carle	2023 Spring Quarter	2232	N	2	20	3																		25
ENVS 109A	Ecol Field Methods	Donald A Croll; Gage Hart Dayton	2023 Spring Quarter	2232	N	9	1	1																		11
ENVS 109B	Ecol Fld Mthds Lab	Donald A Croll; Gage Hart Dayton	2023 Spring Quarter	2232	N	9	1	1																		11
ENVS 109C	Terrestrial Ecosys	Donald A Croll; Gage Hart Dayton	2023 Spring Quarter	2232	N	6	4	1																		11
ENVS 109D	Conserv/Practice	Donald A Croll; Gage Hart Dayton	2023 Spring Quarter	2232	N		5	6																		11
ENVS 115C	Advanced GIS	Barry Nickel	2023 Spring Quarter	2232	N	18	7	5					1					1	1					1		34
ENVS 120	Conservation Biology	Natalia Ocampo-Penuela	2023 Spring Quarter	2232	N		10	16	3	12	1		3			1										46
ENVS 125	Ecosystems of Calif	Elizabeth Anne Howard	2023 Spring Quarter	2232	Y		16		3	1								2	2					1		25
ENVS 130C	Fld Exp Agro/Food Sys	Pallab Kumer Sarker	2023 Spring Quarter	2232	N	8	11	10	2	2	1								1							35
ENVS 133	Agroeco Practicum	Damian Michael Parr	2023 Spring Quarter	2232	N		34	2	1										1							38
ENVS 140	Natl Environ Policy	Sarah Gardner Carvill	2023 Spring Quarter	2232	Y	6	8	9	8	6	5	1	4						1	2						50
ENVS 142	Sustainable Energy	Elliott Campbell	2023 Spring Quarter	2232	N		11	8	4	4	5			1				1	2					5		41
ENVS 149	Envr Law & Policy	Douglas Bushey	2023 Spring Quarter	2232	Y	4	12	1	2	5	2	1	1					1	1	1				2		33
ENVS 151	Environm Assessment	Andrew Schiffrin	2023 Spring Quarter	2232	Y		3	7	11	1																22
ENVS 158	Pol Ecol & Socl Chg	Madeleine Patricia Fairbairn	2023 Spring Quarter	2232	N	3	15	7	4	3								1	1							34
ENVS 164	Proj/Prac Soil Eco	Weixin Cheng	2023 Spring Quarter	2232	N		15	4												1						20
ENVS 190	Capstone:EnvrProblem	Katie Lenore Monsen	2023 Spring Quarter	2232	N	1	18	16	7	8	3	2	2							3						60
ENVS 196	Senior Seminar	Elliott Oakley	2023 Spring Quarter	2232	N	1	10	6	3				1													21
ENVS 196G	Senior Seminar in GIS	Barry Nickel	2023 Spring Quarter	2232	N		10			2																12
ESCI 100B	Intro Env Processes	Patrick Y Chuang	2023 Spring Quarter	2232	N	1	11	4	10	21	8	6	15			4		1								81
ESCI 150	Field & Lab Aquat Sci	Carl Lamborg	2023 Spring Quarter	2232	Y	2	15	1																		18
ESCI 191	Capstone Seminar	Phoebe Lam	2023 Spring Quarter	2232	N	5	10																			15
ESCI 191	Capstone Seminar	Peter Scott Weiss	2023 Spring Quarter	2232	N	3	4	2	4			1														14
FIL 82	Intro to Filipino	Isola Dultra Tong	2023 Spring Quarter	2232	Y	10	1	1																		12
FILM 20B	Intro TV Studies	Yulia Gilichinskaya	2023 Spring Quarter	2232	N	8	108	13	2	11	2	1	2	4		3		5	1							160
FILM 20P	Productn Technique	Quentin Alcott Lareau	2023 Spring Quarter	2232	N	4	63	9	9	4		1	1					1	1	1						94
FILM 80S	Sp Top Film/Dig Med	Topiary Landberg	2023 Spring Quarter	2232	N		53	50	20	17	19	11	4	5	1			7	9	2				1		199
FILM 80S	Sp Top Film/Dig Med	Daryl Bjorn Jones	2023 Spring Quarter	2232	N	3	93	35	6	7	3		2					2	1	2				1		155
FILM 120	Intro Media Theory	Logan Kennard Walker	2023 Spring Quarter	2232	N	8	5	3	5	2	3	1	2	1				2	3							35
FILM 136D	Documentry Film&Vid	Logan Kennard Walker	2023 Spring Quarter	2232	N	66	40	22	21	16	8	2	3	1	1			4	11	1				2		198
FILM 160	Film Genres	Jennifer Horne	2023 Spring Quarter	2232	N	3	14	25	12	6	3	1							9	2						75
FILM 162	Film Authors	Yulia Gilichinskaya	2023 Spring Quarter	2232	N		32	9	3	5	2		2	1	1				3							58
FILM 168F	Francophne Afrian Cine	Peter Eo Limbrick	2023 Spring Quarter	2232	N		4	9	6	2	3	2						2	3							31
FILM 170B	Film/Video Productn	Cameron Maxwell Archer	2023 Spring Quarter	2232	N		21			3																24
FILM 170B	Film/Video Productn	Irene Gustafson	2023 Spring Quarter	2232	N	1	7	14	2																	24
FILM 171C	Found Footage	Topiary Landberg	2023 Spring Quarter	2232	N	1	11	3	1	2		1	1						2							22
FILM 171S	Spec Topics in Prod	Sharon A Daniel	2023 Spring Quarter	2232	N	4	9	1																		14
FILM 180	Writing Film/TV/DM	James C Lyons	2023 Spring Quarter	2232	N	3	11	2	2	2								2								22
FILM 185D	Sound/Image Theory	Anna M Friz	2023 Spring Quarter	2232	N		14	13	9			1						2	1							40
FILM 189	Adv Topics:Dig Media	Edward A. Shanken	2023 Spring Quarter	2232	N	1	14	4	3	2			1						3							28
FILM 194C	New Media Theor Sem	Soraya E.A. Murray	2023 Spring Quarter	2232	N	8	12	1																		21
FILM 194S	Special Topics Seminar	Yiman Wang	2023 Spring Quarter	2232	N		14	5	1																	20
FILM 196A	Sr Prjct Narr Prod	Gustavo O Vazquez	2023 Spring Quarter	2232	N	10	8						1							1						20
FILM 196C	Sr Documntry Wksp	Joseph Erb	2023 Spring Quarter	2232	N	3	5	2	1	2									1							14
FILM 221	Audio Arts and Methods	Anna M Friz	2023 Spring Quarter	2232	N		3														13					16
FMST 10	FeminismGlobalSouth	Anjali R Arondekar	2023 Spring Quarter	2232	N	2	40	37	17	5	4			1				2	4							112
FMST 43	Rsnblj: Wholenss, wbg	Gina Ulysse	2023 Spring Quarter	2232	N	8	7	2	2	1														1		21
FMST 71	Intro Vis Aboltion Sts	Gina Dent	2023 Spring Quarter	2232	Y	1	22	17	5	6	2							1						1		55
FMST 110Q	Black Queer Culture	Savannah T Shange-Binion	2023 Spring Quarter	2232	Y		2	4	1	1	2							1	3					1		15
FMST 129	Reproductive Justice	Amy Krauss	2023 Spring Quarter	2232	N	2	47	14	1									1	4	1				3		73
FMST 188	Topics in FMST	Arlo Fosburg	2023 Spring Quarter	2232	N	1	18	5	1	3								3		2				2		35
FREN 1	French: First Year	Renee Cailloux	2023 Spring Quarter	2232	N		4	5	2		2		4			1			3							21
FREN 2	French: First Year	Carine Rohmer	2023 Spring Quarter	2232	N	2	8	1	5	4		1							1	1	1			1		25
