Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
CSE 111	Adv Programming	Wesley F Mackey	2020 Winter Quarter	2200	N	21	20	35	20	15	13	6	4		3	1	3	7		11				12		171
CSE 112	Compar Prog Lang	Wesley F Mackey	2020 Winter Quarter	2200	N	21	36	36	24	13	10	8	7		2	2	1	3		3				15		181
CSE 115B	Software Design Pro	Richard K Jullig	2020 Winter Quarter	2200	N		48	8	3															1		60
CSE 115B	Software Design Pro	Richard K Jullig	2020 Winter Quarter	2200	N	2	48	4	1																	55
CSE 120	Computer Architect	Jose Renau Ardevol	2020 Winter Quarter	2200	N	6	63	17	32	105	26		2					5		2				4		262
CSE 122	Intro to VLSI	Marcelo Siero	2020 Winter Quarter	2200	N	6	8	5	3	3																25
CSE 123A	Engr Design Proj I	David Charles Harrison	2020 Winter Quarter	2200	N	5	22	21				5														53
CSE 130	Prin Comp Sys Dsgn	David Charles Harrison	2020 Winter Quarter	2200	N	1	13	37	34	30	15	11	11	1		1		18		6				10		188
CSE 132	Computer Security	Alvaro A Cardenas	2020 Winter Quarter	2200	N	30	26	1	1	4	1	1	2						3					3		72
CSE 140	Artif Intelligence	Narges Norouzi	2020 Winter Quarter	2200	N	2	18	18	20	14	6	4		2					7	2				3		96
CSE 143	Natural Lang Process	Jeffrey Michael Flanigan	2020 Winter Quarter	2200	N	4	21	33	6	5	12	4	1						4					2		92
CSE 146	Ethics & Algorithms	Lise Getoor	2020 Winter Quarter	2200	N	5	31	14	3	22	2	1	1			1			1					4		85
CSE 150	Intro Comp Networks	Christina Leigh Parsa	2020 Winter Quarter	2200	N	7	22	16	20	19	9	8	5	1		2				3				4		116
CSE 150L	Int Comp Net Lab	Christina Leigh Parsa	2020 Winter Quarter	2200	N	7	22	16	20	19	9	8	5	1		2				3				4		116
CSE 156	Network Programming	Mehrdad Parsa	2020 Winter Quarter	2200	N		6	3	1	5	2		5	2					1							25
CSE 156L	Network Progrm Lab	Mehrdad Parsa	2020 Winter Quarter	2200	N		6	3	1	5	2		5	2					1							25
CSE 160	Intro Comp Graphics	James Edward Davis	2020 Winter Quarter	2200	N	5	14	13	8	11	8	4	1			2		3	1	3				3		76
CSE 160L	Comp Graphics Lab	James Edward Davis	2020 Winter Quarter	2200	N	5	14	13	8	10	8	5	1			2		3		3				3		75
CSE 170	Mgmt Of Tech Seminr	Subhas Desa	2020 Winter Quarter	2200	N	38	91	8											2							139
CSE 171B	Intro Mgmt of Tech II	Subhas Desa	2020 Winter Quarter	2200	Y	4	5	59	43	22	16	3	4					2	1							159
CSE 174	Decision Analysis	Yihsu Chen	2020 Winter Quarter	2200	N	3	1	1		6	6	8	2						1							28
CSE 180	Database Systems I	Sheldon Finkelstein	2020 Winter Quarter	2200	N	4	9	17	17	18	19	10	13	2	1	3		1		2				3		119
CSE 185E	Tech Writ Comp Engs	Gerald Bennett Moulds	2020 Winter Quarter	2200	Y		21	17	3	3	1							2								47
CSE 185S	Technical Writing	Gerald Bennett Moulds	2020 Winter Quarter	2200	Y		38	39	11	10								2	1	1				1		103
CSE 201	Analysis Algorithms	Patrick Tantalo	2020 Winter Quarter	2200	N	17	20	7	7	3			4			1		2			4					65
CSE 209	Evolutnry Game Theo	Barry R Sinervo; Daniel Friedman	2020 Winter Quarter	2200	Y		3	2	3									1	1		2					12
CSE 210A	Programming Languag	Cormac A Flanagan	2020 Winter Quarter	2200	N	9	15	4		3								1			1					33
CSE 226	AdvParallelProcess	Heiner Litz	2020 Winter Quarter	2200	N	11	8	7	7				1								5					39
CSE 231	Adv Operating Systm	Ethan L Miller	2020 Winter Quarter	2200	N		3	2	2	3								1			1					12
CSE 240	Artif Intelligence	Narges Norouzi	2020 Winter Quarter	2200	N	1	17	10	8	6	1	2	2						1		5	2				55
CSE 244	Machine Learning NLP	Dilek Hakkani-Tur	2020 Winter Quarter	2200	N	3	5	5	4	2	1										2	1				23
CSE 253	Network Security	Chen Qian	2020 Winter Quarter	2200	N		16														4					20
CSE 280M	ML Seminar	Lise Getoor	2020 Winter Quarter	2200	N		3			1											7					11
CSE 280O	APL Seminar	Lindsey Kuper; Owen Arden	2020 Winter Quarter	2200	N														5		6					11
EART 2	Earth Catastrophes	Thorne Lay	2020 Winter Quarter	2200	N	7	11	18	15	15	10	5	5	6	1	1	2	5	50	11				1		163
EART 10	Geologic Principles	Terrence J Blackburn	2020 Winter Quarter	2200	N	4	5	2	14		8	7	3			3		1	5	3						55
EART 10L	Geologic Princ Lab	Terrence J Blackburn	2020 Winter Quarter	2200	N	8	3	2		1	2								1					1		18
EART 11	Earthquakes	Heather Savage	2020 Winter Quarter	2200	N	3	5	15	20	12	15	9	7	1		1		9	90	20				12		219
EART 100	Vertbrt Paleontolgy	Hilde L Schwartz	2020 Winter Quarter	2200	N	4	4	3	2	9	1		3					1	1							28
EART 100L	Vert Paleontol Lab	Hilde L Schwartz	2020 Winter Quarter	2200	N	3	2	1	1	3	2															12
EART 100L	Vert Paleontol Lab	Hilde L Schwartz	2020 Winter Quarter	2200	N	3		1	4	3		1	2			2										16
EART 102	Marine Geology	Pratigya Polissar	2020 Winter Quarter	2200	N	2	8	2		2	4	1	1	1		1		1	2							25
EART 105	Coastal Geology	Gary B Griggs	2020 Winter Quarter	2200	N	3	5	2	1	13		3	10			1		4								42
EART 110B	Earth as Chem Systm	Elise Knittle; Myriam Telus	2020 Winter Quarter	2200	N		12	4	9	20	1	4	13											1		64
EART 110M	Chem System Lab	Elise Knittle; Myriam Telus	2020 Winter Quarter	2200	N	1	1	2	1	5			1			1		1								13
EART 110M	Chem System Lab	Elise Knittle; Myriam Telus	2020 Winter Quarter	2200	N	1	11	3	2	3	1		1					3								25
EART 110M	Chem System Lab	Elise Knittle; Myriam Telus	2020 Winter Quarter	2200	N	3	9	2	1	2	1		2			3		1						1		25
EART 125	StatsDataGeosciences	Matthew E Clapham	2020 Winter Quarter	2200	Y		11	3	1	1	3	3	6					1	16	3						48
EART 140	Geomorphology	Noah J Finnegan	2020 Winter Quarter	2200	N		4	4	2	2	6	1	2	1					1					2		25
EART 140L	Geomorphology Lab	Noah J Finnegan	2020 Winter Quarter	2200	N		4		1	8														2		15
EART 152	Tectonics	Jeremy Keith Hourigan	2020 Winter Quarter	2200	Y	2	4	4	2	4		2	1							1						20
EART 164	Planetary Atmospheres	Xi Zhang	2020 Winter Quarter	2200	Y	2	2	1	2	3	1									1						12
ECE 9	Statics & Dynamics	Michael Wehner	2020 Winter Quarter	2200	N	3	29	6	8	9	7	4	6						1							73
ECE 80T	Modern Elec Tech	Kenneth Pedrotti	2020 Winter Quarter	2200	N	7	12	7	7	4	2	1	5	1				5	7	6				8		72
ECE 101	Intro Elec Circuits	Sara Abrahamsson	2020 Winter Quarter	2200	N	43	23	10	11	3	2			1	1			3								97
ECE 101L	Intr Elec Circ Lab	Sara Abrahamsson	2020 Winter Quarter	2200	N	15	13	11	16	9	6	1	5	2	1			9		1						89
ECE 129B	Capstone Project II	Stephen C Petersen	2020 Winter Quarter	2200	N		1	7	24	14	1	1				1		1								50
ECE 129B	Capstone Project II	Tela Favaloro	2020 Winter Quarter	2200	N			6	18	7	5				1			1								38
ECE 130	Optoelect/Photonics	Ahmet Yanik	2020 Winter Quarter	2200	Y	28	1		1	1							1									32
ECE 130L	Optoelectronics Lab	Ahmet Yanik	2020 Winter Quarter	2200	N	13	10	8									1									32
ECE 135	Elecromag Flds&Wavs	Ahmet Yanik	2020 Winter Quarter	2200	N	51	2		1		2	1	1				1							1		60
ECE 135L	Electromag Lab	Ahmet Yanik	2020 Winter Quarter	2200	N	26	21	2	4	3		1		2										1		60
ECE 151	Communicats Systms	Hamid R Sadjadpour	2020 Winter Quarter	2200	N	1	6	5	10	5	5	3	4	1		3		4		1				1		49
ECE 157	RF Hardware Design	Stephen C Petersen	2020 Winter Quarter	2200	N		2	6	3	14	3	1	8			1		3						3		44
ECE 157L	RF HardwarDesignLab	Stephen C Petersen	2020 Winter Quarter	2200	N			3	1	6	1		4					5	20					3		43
ECE 167	Sensing & Sensor Tech	Maxwell James Dunne	2020 Winter Quarter	2200	N	3	19	7	8	6	2	2	2					1				1		2		53
ECE 167L	Sensor Tech Lab	Maxwell James Dunne	2020 Winter Quarter	2200	N	3	19	7	8	6	2	2	2					1		1		1		2		54
ECE 176	Energy Conv/Ctrl	Leila Parsa	2020 Winter Quarter	2200	N	1		1		3	2		3					1	1							12
ECE 207	Nanomaterial Devices	Nobuhiko P Kobayashi	2020 Winter Quarter	2200	N		4														5	1				10
ECE 230	Optical Fiber Comm	Ahmet Yanik	2020 Winter Quarter	2200	Y	10															2					12
ECE 241	FeedbackContrlSystm	Jun Chai	2020 Winter Quarter	2200	N	10	8	1	4	1	2	1	2			1		1			6					37
ECE 280C	Seminar on Control	Mircea S.V. Teodorescu	2020 Winter Quarter	2200	N	5															7					12
ECE 280N	Nanophotonics Sem	Ahmet Yanik	2020 Winter Quarter	2200	N	8												1			4					13
ECE 280O	Applied Optics	Holger Schmidt	2020 Winter Quarter	2200	N		2													1	7					10
ECE 290	ECE Graduate Seminar	Michael Wehner	2020 Winter Quarter	2200	N														2		19					21
ECE 293	Adv Topics in ECE	Farid U Dowla	2020 Winter Quarter	2200	N		8														3					11
ECON 1	Intro Microeconomic	Kwok-Chiu Fung	2020 Winter Quarter	2200	N	37	46	33	99	69	15	59	17		2	4		12	28	7				3		431
ECON 2	Intro Macroeconomic	Ajay Z Shenoy	2020 Winter Quarter	2200	N	12	36	30	43	42	23	22	20	16	5	6	3	32	9	8				5		312
ECON 10A	Econ of Accounting	Yu Hsiang Chen	2020 Winter Quarter	2200	N	5	21	9	9	24	9	5	21	3	5	11		10	7	5				3		147
ECON 10B	Econ of Accounting	Kevin K Jones	2020 Winter Quarter	2200	N		29	12	21	37	6	12	12		1	4		2	10	1				1		148
ECON 100A	Intermed Microecon	Natalia Lazzati	2020 Winter Quarter	2200	N	7	28		21	18		18	18			1			2	1				2		116
ECON 100A	Intermed Microecon	Kristian M Lopezvargas	2020 Winter Quarter	2200	N	17	10	13	12	14	14	3	9			3		2	1	1				1		100
ECON 100A	Intermed Microecon	Subhra Saha	2020 Winter Quarter	2200	N	1	7	10	5	4	10	3	2	2	1	1	1	2	1							50
ECON 100B	Intermed Macroecon	Hikaru Saijo	2020 Winter Quarter	2200	N	2	44	38	8	11	9		1						1							114
ECON 100B	Intermed Macroecon	Alonso A Villacorta	2020 Winter Quarter	2200	N	16	19	10	11	15	8	6	9	3		7		5	4	2				3		118
ECON 101	Managerial Econ	Julie H Gonzalez	2020 Winter Quarter	2200	N	1	12	13	13	13	11	13	24			1			23	2				5		131
ECON 104	Numbr Truth: Statis	Carlos Eduardo Dobkin	2020 Winter Quarter	2200	N	14	13	17	17	16	12	10	6					4	9	1				3		122
ECON 111B	Intrmd Accountng II	Kevin K Jones	2020 Winter Quarter	2200	N		4	3	5	15	3	5	5	1	1	4		2	1	3				2		54
ECON 112	Auditing Attestation	Vikas Agarwal	2020 Winter Quarter	2200	N	21	20	7	4	6	2	4	5	1	1	1		1	10	2				1		86
ECON 113	Intro Econometrics	George Bulman	2020 Winter Quarter	2200	N	7	37	5	7	24	6	4	14			3		5	1	3				1		117
ECON 113	Intro Econometrics	Brenda Samaniego de la Parra	2020 Winter Quarter	2200	N	6	10	15	12	12	17	20						1	6	1						100
ECON 117A	Income Tax Factors	Thomas Moschetti	2020 Winter Quarter	2200	N	1	28	14	4	21	3	2	11			1			8	2				2		97
ECON 119	Advanced Accounting	Sudhindra Kankanwadi	2020 Winter Quarter	2200	N	1	2	11	8	3	1	1	1						11					2		41
ECON 125	Econ History Of US	Aaron Gregory Meininger	2020 Winter Quarter	2200	N	2	6	25	12	7	5	3	5					1	1							67
ECON 135	Corporate Finance	Kai Pommerenke	2020 Winter Quarter	2200	N		2	8	8	6	3	4	2			1			8	3						45
ECON 136	Business Strategy	Aaron Gregory Meininger	2020 Winter Quarter	2200	N	1	9	21	14	13	7	2	3						6							76
ECON 138	Tecnology & Innovat	Kai Pommerenke	2020 Winter Quarter	2200	N		12	12	10	7	1	1							1							44
ECON 139A	Electronic Commerce	Stephen Arthur Owen	2020 Winter Quarter	2200	N		21	28	19	27	13	3	2	2		1			7							123
ECON 142	Adv Internatl Econ	Michael M Hutchison	2020 Winter Quarter	2200	N	2	9	1					1						1					1		15
ECON 169	Econ Analys of Law	Donald A Wittman	2020 Winter Quarter	2200	Y	4	3	6	6	7	4	2	2					2	8	4				6		54
ECON 197	Economic Rhetoric	Julie H Gonzalez	2020 Winter Quarter	2200	N	1	1	4	5	5	6	1	2					1	7					1		34
ECON 197	Economic Rhetoric	Julie H Gonzalez	2020 Winter Quarter	2200	N	2	1	5	5	5	6	1	3						10							38
ECON 197	Economic Rhetoric	Robert W Fairlie	2020 Winter Quarter	2200	N	1	9	5	3	2	2							2								24
ECON 202	Macroecon Analysis	Carl E Walsh	2020 Winter Quarter	2200	N		6	6	2	2	2										2					20
ECON 204B	AdvMicroecnTheor II	Daniel Friedman	2020 Winter Quarter	2200	N		9	2	1	2																14
ECON 205B	AdvMacroecnTheory II	Hikaru Saijo	2020 Winter Quarter	2200	N		2	1	3	3	3		2													14
ECON 211C	AdvEconometricsIII	Jessie Li	2020 Winter Quarter	2200	N	2	6	3	2	1											1					15
ECON 217	Applied Economet II	Jessie Li	2020 Winter Quarter	2200	N		9	2	8												2					21
ECON 235	Corporate Finance	Nirvikar Singh	2020 Winter Quarter	2200	N	1	12	2													2					17
ECON 294A	Applied EconFin Lab	Prateek Arora	2020 Winter Quarter	2200	N	1	3	7													3					14
EDUC 50B	CAL Teach 1: Math	Hayley Vandercook	2020 Winter Quarter	2200	N		10		1			1	2													14
EDUC 50C	CAL Teach1: Science	Melissa George	2020 Winter Quarter	2200	N	1	15	1																		17
EDUC 102	Education Media&Soc	Amanda Lashaw	2020 Winter Quarter	2200	N		20	17	6	2	1								4							50
EDUC 135	Gender & Education	Amanda Lashaw	2020 Winter Quarter	2200	N	1	17	17	13	8	1	2							3							62
EDUC 180	Intro To Teaching	Brad Olsen	2020 Winter Quarter	2200	N	8	18	13	15	13	20	6	6	1			1	1	1					5		108
EDUC 185B	Intro To Math Ed	Judit Nora Moschkovich	2020 Winter Quarter	2200	N	5	2	1	6	2	1	1							9					1		28
EDUC 201	Inter Student Teach	Johnnie Brooks Wilson	2020 Winter Quarter	2200	N	1	2														33					36
EDUC 201	Inter Student Teach	Jeremy Ira Shonick	2020 Winter Quarter	2200	N		9														3	1				13
EDUC 201	Inter Student Teach	Ana England	2020 Winter Quarter	2200	N		10														8					18
EDUC 201A	Inter Student Teach	Jeremy Ira Shonick	2020 Winter Quarter	2200	N		8														3	1				12
EDUC 201A	Inter Student Teach	Ana England	2020 Winter Quarter	2200	N		9														8					17
EDUC 203	Teaching Engl Lang Dev	Kip T Tellez	2020 Winter Quarter	2200	N		4														14					18
EDUC 212B	Biling&Biliteracy:B	Janet Rachel Johns	2020 Winter Quarter	2200	N	3	4		1												9					17
EDUC 221	Sci Lrn/Teach Elem	Jerome M Shaw	2020 Winter Quarter	2200	N		4														18					22
EDUC 231	Teach Sci/Secondary	Jerome M Shaw	2020 Winter Quarter	2200	N		3														9					12
EDUC 236	Quantitative Research	Eduardo Mosqueda	2020 Winter Quarter	2200	N		2														8					10
ENVS 17	Curation Nat History	Christopher Michael Lay	2020 Winter Quarter	2200	N		6	2	1	2										1						12
ENVS 18	NatHist Illustration	Emily F Underwood	2020 Winter Quarter	2200	N	2	15		2	2	1							1	1							24
ENVS 19	Topics in Nat Hist	Sean Bryant Reilly	2020 Winter Quarter	2200	N	3	18																			21
ENVS 19	Topics in Nat Hist	Christian Fernando Schwarz	2020 Winter Quarter	2200	N	6	15			1									1							23
ENVS 25	Enviro Policy/Econ	Adam S Millard-Ball	2020 Winter Quarter	2200	N	3	37	48	51	49	32	21	26	7	2	10		1	21	5				7		320
ENVS 100	Ecology and Society	Gregory S Gilbert	2020 Winter Quarter	2200	N		97	9	6	4	1		9	1		1			2					1		131
ENVS 100L	Ecol & Soc Writ Lab	Gregory S Gilbert	2020 Winter Quarter	2200	N		5	5	4	3	1													1		19
ENVS 100L	Ecol & Soc Writ Lab	Gregory S Gilbert	2020 Winter Quarter	2200	N		7	3	2	1				1		2			1							17
ENVS 100L	Ecol & Soc Writ Lab	Gregory S Gilbert	2020 Winter Quarter	2200	N		11	5	3		1									1						21
ENVS 100L	Ecol & Soc Writ Lab	Gregory S Gilbert	2020 Winter Quarter	2200	N		4	5	2	4			1			1		1								18
ENVS 100L	Ecol & Soc Writ Lab	Gregory S Gilbert	2020 Winter Quarter	2200	N		5	11	2					1												19
ENVS 100L	Ecol & Soc Writ Lab	Gregory S Gilbert	2020 Winter Quarter	2200	N		11	4	1	2									2							20
ENVS 100L	Ecol & Soc Writ Lab	Gregory S Gilbert	2020 Winter Quarter	2200	N		1	4	3	3	1		1			1		1								15
ENVS 115B	Intermediate GIS	Barry Nickel	2020 Winter Quarter	2200	Y	16	16	13	4		1								3							53
ENVS 125	Ecosystems of Calif	Erika S Zavaleta	2020 Winter Quarter	2200	Y		3	3	3	3	3		1						4	3						23
ENVS 130B	Sustainability in Ag	Madeleine Patricia Fairbairn	2020 Winter Quarter	2200	N	9	13	13	9	10	5	1	3					1	4	2						70
ENVS 133	Agroeco Practicum	Katie Lenore Monsen	2020 Winter Quarter	2200	N	5	17	7	1	3			1						1							35
ENVS 135	Sustainable Aquacultur	Pallab Kumer Sarker	2020 Winter Quarter	2200	N	10	5	7	4					1					2							29
ENVS 142	Sustainable Energy	Brandi L Mckuin	2020 Winter Quarter	2200	N	5	5	2	3	2														1		18
ENVS 143	Sustain Development	Jeffrey T Bury	2020 Winter Quarter	2200	N		29	12		1									1					1		44
ENVS 147	Env Ineq/Env Justice	S Ravi Rajan	2020 Winter Quarter	2200	N	23	10	2	1	2	1	1							6					1		47
ENVS 150	Coastal/MarinePolcy	Katherine Seto	2020 Winter Quarter	2200	Y		3	9	15	5	4								2							38
ENVS 152	Intl Env Pol	Sikina Jinnah	2020 Winter Quarter	2200	Y		7	11	2	1		1														22
ENVS 154	Amazon Cultur/Consrv	Julianne Adams Hazlewood	2020 Winter Quarter	2200	N		5	9	6	6	2	2							4	1						35
ENVS 160	Restoration Ecology	Karen D Holl	2020 Winter Quarter	2200	N		5	3	2	10	2		8					1						2		33
ENVS 161A	Soil/Plant Nutriton	Weixin Cheng	2020 Winter Quarter	2200	N	6	10	10	2	1								1	2					1		33
ENVS 170	Agri & Climate Chng	Katie Lenore Monsen	2020 Winter Quarter	2200	N	5	16	3		1		1	1			1		3	1							32
ENVS 184	Envs Stu Internship	Katie Lenore Monsen	2020 Winter Quarter	2200	N														79	7						86
ENVS 196	Senior Seminar	Madeleine Patricia Fairbairn	2020 Winter Quarter	2200	N		1	6		1	1	1						1								11
ENVS 196	Senior Seminar	Adam S Millard-Ball	2020 Winter Quarter	2200	N		5	6	1																	12
ENVS 199F	Tutorial	Karen D Holl	2020 Winter Quarter	2200	N		2												8							10
ESCI 30	Bio Princip Env Sci	Raphael M. Kudela	2020 Winter Quarter	2200	N	2	14	16	3	10	2	4	5					2	1					1		60
ESCI 100A	Intro Env Sciences	Mathis P Hain	2020 Winter Quarter	2200	N	1	2	8	3	1	5	1	1													22
ESCI 191	Capstone Seminar	Andrew T Fisher	2020 Winter Quarter	2200	N	1	4	1		5	1		2					1								15
FILM 20C	Intro Digital Media	Warren Sack	2020 Winter Quarter	2200	N	1	46	60	45	31	13	2	5	2	1	1		7	1	1				2		218
FILM 80S	Sp Top Film/Dig Med	Susana Ruiz	2020 Winter Quarter	2200	N		19	33	4	5	2	1	1	1					11							77
FILM 80V	Video Games/Culture	Soraya E.A. Murray	2020 Winter Quarter	2200	N	50	196	77	24	4	7	1	1					1	11					2		374
FILM 120	Intro Media Theory	James C Lyons	2020 Winter Quarter	2200	N	10	20	20	12	14	9	3	1					4	1							94
FILM 160	Film Genres	Laimir Fano Villaescusa	2020 Winter Quarter	2200	N		4	24	25	16	5							1	3					1		79
FILM 165B	Race on Screen	Daryl Bjorn Jones	2020 Winter Quarter	2200	N	1	9	9	16	20	7	14	1	3		4		4	3	1						92
FILM 165D	Asian Americans	Lahn S Kim	2020 Winter Quarter	2200	N		7	22	17	25	10	3	2	1	1			2	1	1						92
FILM 170B	Film/Video Productn	Cameron Maxwell Archer	2020 Winter Quarter	2200	N		14			9										1						24
FILM 171C	Found Footage	Irene E. Lusztig	2020 Winter Quarter	2200	N		8	6	3		1															18
FILM 175	Documen Video Wkshp	Quentin Alcott Lareau	2020 Winter Quarter	2200	N		1	5	2	6	4		1													19
FILM 185X	EyeCandy Seminar	Christina Corfield	2020 Winter Quarter	2200	N		11	3	1	1	1							1	1					1		20
FILM 187	Adv Topics TV Stds	Logan Kennard Walker	2020 Winter Quarter	2200	N	25	20	24	5	10	1	1		1				4								91
FILM 194C	New Media Theor Sem	Edward A. Shanken	2020 Winter Quarter	2200	N		5	6	2	3	1		2	1					1	1						22
FILM 194S	Special Topics Seminar	Lahn S Kim	2020 Winter Quarter	2200	N		6	9	2	4																21
FILM 196A	Sr Prjct Narr Prod	Gustavo O Vazquez	2020 Winter Quarter	2200	N	4	13		2		1															20
FILM 196B	Sr Prjct Scrnwrting	Natasha V.	2020 Winter Quarter	2200	N		7	3	1										1					1		13
FMST 15	Transnatl Migration	Ceylan Cemali	2020 Winter Quarter	2200	Y	20	6	10	1										7							44
FMST 20	Feminism/SocJust	Nicholas Oliver Mitchell	2020 Winter Quarter	2200	N	118	88	16	1				1	1	1	1		2	25					3		257
FMST 100	Feminist Theories	Sheeva Melodie Sabati	2020 Winter Quarter	2200	N		47	10	5	2	1	1						3	4							73
FMST 115	Transnatl Migration	Ceylan Cemali	2020 Winter Quarter	2200	Y	8	2																			10
FMST 188	Topics in FMST	Sheeva Melodie Sabati	2020 Winter Quarter	2200	N		17	6	4	1	2								4					1		35
FMST 194V	Marxism and Feminism	Nicholas Oliver Mitchell	2020 Winter Quarter	2200	Y		7												4							11
FREN 1	French: First Year	Carine Rohmer	2020 Winter Quarter	2200	N	2	5	1	1	3	1		1						5	1	1					21
FREN 1	French: First Year	Carine Rohmer	2020 Winter Quarter	2200	N	6	3	1	2	3	1							1	2	1						20
FREN 1	French: First Year	Vincent Minquoy	2020 Winter Quarter	2200	N	2	6	5	2	2								1	5	1						24
FREN 2	French: First Year	Renee Cailloux	2020 Winter Quarter	2200	N	1	2	3		4	1	3	1					1	3	2						21
FREN 2	French: First Year	Renee Cailloux	2020 Winter Quarter	2200	N		4	1	5	4	2	1	1						2							20
FREN 3	French: First Year	Carine Rohmer	2020 Winter Quarter	2200	N	1	1	1	4	2	1										1					11
FREN 4	French: Second Year	Renee Cailloux	2020 Winter Quarter	2200	N	1	2	1	5	2	2	1							4							18
FREN 5	French: Second Year	Harley Siskin	2020 Winter Quarter	2200	N		7	2		1											1					11
GAME 201	Level Design	Michael B John	2020 Winter Quarter	2200	N		19			2											26					47
GAME 215	Audio Direction	Patrick Trinh	2020 Winter Quarter	2200	N	5	7		1												13					26
GAME 236	Game Development II	Michael B John	2020 Winter Quarter	2200	N		6														13					19
GAME 250	Found Serious Games	Elin Carstensdottir	2020 Winter Quarter	2200	N		8														8					16
GAME 272	Games&PlayStudio III	Terry A Smith	2020 Winter Quarter	2200	N		6														16					22
GAME 280A	Games Proseminar	Elin Carstensdottir	2020 Winter Quarter	2200	N		23														39					62
GERM 1A	German: Accel	Antje Morgenstern	2020 Winter Quarter	2200	N	1	4	2	1	2	1	1						1	1	1	1			3		19
GERM 2	German: First Year	Gabriela Andrea Gavande	2020 Winter Quarter	2200	N		10	2	2		1			1												16
GERM 2	German: First Year	Gabriela Andrea Gavande	2020 Winter Quarter	2200	N		7	3		1									1		1					13
GERM 5	German: Second Year	Gabriela Andrea Gavande	2020 Winter Quarter	2200	N		11	5	1										1					1		19
GREE 2	Elem Ancient Greek	Kristina J. Chew	2020 Winter Quarter	2200	N		6	4	1	1									1							13
HAVC 30	Intro Visual Europe	Allan Langdale	2020 Winter Quarter	2200	N		4	10	14	17	12	10	4	5	1	1	1	17	25	3				2		126
HAVC 45	Photography Now	Derek C. Murray	2020 Winter Quarter	2200	N		36	38	13	5	10								25					3		130
HAVC 48	Climate Justice Now!	T.J. Demos	2020 Winter Quarter	2200	N	26	40	22	5	4	2	3		1				4	3	1						111
HAVC 60	Indigenous America	Carolyn Dean	2020 Winter Quarter	2200	N	2	21	16	10	23	10	4	6	1		3		7	23	4						130
HAVC 100A	Approaches Vis Stu	Kyle T Parry	2020 Winter Quarter	2200	N	5	18	4	4	2	2							1						1		37
HAVC 111	Visual CentralAfrica	Elisabeth L Cameron	2020 Winter Quarter	2200	N		16	9	5	7	2	2							6	2	1					50
HAVC 140C	Race, Amer Vis Arts	Madison Christyne Treece	2020 Winter Quarter	2200	N	3	41		8	2						1			7							62
HAVC 143A	Contemporary Arch	Albert Narath	2020 Winter Quarter	2200	N	10	20	5										1								36
HAVC 151	Greek Myths	Amanda S Reiterman	2020 Winter Quarter	2200	N		14	15	14	7	5	1	1		1			2	7					2		69
HAVC 157B	Italian Renaissance	Allan Langdale	2020 Winter Quarter	2200	N		5	9	7	10	8	3		1				5	6	1				2		57
HAVC 188A	Curatorial Studies	Yve Barthelemy Chavez	2020 Winter Quarter	2200	N	3	6	7	5	6	1	1					1	2								32
HAVC 191V	The Edge of the Sea	Albert Narath	2020 Winter Quarter	2200	N	1	18	4																		23
HEBR 2	Hebrew: First Year	Galia Stein-Rosen	2020 Winter Quarter	2200	N	5	2	1		1				1					1	2	2					15
HIS 10B	US Hist 1877-1977	Matthew Lasar	2020 Winter Quarter	2200	N	3	40	55	30	18	2	3	1					3	66	6				2		229
HIS 12	U.S. Latino History	Grace P. Delgado	2020 Winter Quarter	2200	N	4	40	21	5	3		1	5			1		5	16					4		105
HIS 30	Making of Mod Africa	David H Anthony	2020 Winter Quarter	2200	N		39												8					4		51
HIS 44	Modern South Asia	Juned M. Shaikh	2020 Winter Quarter	2200	N	13	30	26	10	19								2	12	1				3		116
HIS 50	Pyr/Papt Anc Egypt	Elaine A. Sullivan	2020 Winter Quarter	2200	N		5	16	5	11	10	4	4	5		1	3	8	16	7				9		104
HIS 59	Hist Eng Language	Charles W Hedrick	2020 Winter Quarter	2200	N	1	24	21	10	22	7	1	9		1		1	7	54	11				7		176
HIS 70A	ModEurope1500-1815	Benjamin Patrick Breen	2020 Winter Quarter	2200	N	2	39	27	17	7	1	2	1	1					19	1				1		118
HIS 100	His Skills & Methds	Alma Heckman	2020 Winter Quarter	2200	N	1	6	10	5	11	4		5						2							44
HIS 109A	The Antebellum South	Edward G Smyth IV	2020 Winter Quarter	2200	N	7	7	10	3	5	2		1				1	2	6	3				2		49
HIS 110B	US Revolu:1740-1815	Gregory O'Malley	2020 Winter Quarter	2200	N		6	6	3	10	1	5	4	2		1		6	3	3				2		52
HIS 118	Global Cold War	Matthew Lasar	2020 Winter Quarter	2200	N	1	27	29		6	1		1					3	1	1				1		71
HIS 120	W.E.B. Du Bois	Eric C Porter	2020 Winter Quarter	2200	N		3	8	1	5	3	1						2	3					2		28
HIS 121B	African-Am1877-Pres	David H Anthony	2020 Winter Quarter	2200	N		19												6					2		27
HIS 128	Chicana/o History	Grace P. Delgado	2020 Winter Quarter	2200	N	6	32	12	1	1									6	1						59
HIS 140D	Recent Chinese Hist	Gail B Hershatter	2020 Winter Quarter	2200	N	1	17	5	4	16	3	3							7					1		57
