Subject Catalog Nbr 	Title	Instructors  	Term 	Term Code 	Cross- listed	A+	A	A-	B+	B	B-	C+	C	C-	D+	D	D-	F	P	NP	S	U	I	W	-	Total
ANTH 125	Magic,Sci,Religion	Annapurna Devi Pandey	2020 Spring Quarter	2202	N		1	2	9	4	4	2						3	11	8				4		48
ANTH 130F	Blackness In Motion	Savannah T Shange-Binion	2020 Spring Quarter	2202	Y	5	22	17	1										4							49
ANTH 130O	Native Feminisms	Renya K Ramirez	2020 Spring Quarter	2202	N		17	29											5							51
ANTH 151	Ethnography Wrkshop	Alejandra Letelier Kramer	2020 Spring Quarter	2202	N	3	11				1								3							18
ANTH 170	His Archaeol Theory	Tsim D Schneider	2020 Spring Quarter	2202	N	5	9		3										1	1						19
ANTH 172	Archaeol Res Design	Danielle Lynn Dadiego	2020 Spring Quarter	2202	N		16												4							20
ANTH 184	Zooarchaeology	David Allen Ingleman	2020 Spring Quarter	2202	N	11	6	11	3	1	2	1	1					1	5	2				1		45
ANTH 194Y	Arch Space/Landscape	James C Monroe	2020 Spring Quarter	2202	N		2	3	2		1		3					2	1	1						15
ANTH 196G	Queer Worlds	Savannah T Shange-Binion	2020 Spring Quarter	2202	Y	1	12	5											1							19
ANTH 196K	Settler Colonialism	Renya K Ramirez	2020 Spring Quarter	2202	N		15	2										2								19
APLX 80	Intro Applied Ling	Bryan A. Donaldson	2020 Spring Quarter	2202	N	1	5	4	3	5	3		2						2							25
APLX 112	Language and Gender	Shigeko Okamoto	2020 Spring Quarter	2202	N		9	2	4	4	1						1		6	1						28
APLX 135	Second Lang Teach	Donald Patrick Miller	2020 Spring Quarter	2202	Y		11	5	2	1				1				1	4					1		26
APLX 190	Research Sem APLX	Donald Patrick Miller	2020 Spring Quarter	2202	N	1	4	1	4	4	3							2	1							20
ARBC 3	Arabic: First Year	Abdelkader Berrahmoun	2020 Spring Quarter	2202	N		4	3			1										2					10
ART 10F	4D Foundation	Kristen Ling Gillette	2020 Spring Quarter	2202	N	43	42	11	6	8	6	4	3					6	15	3				6		153
ART 20G	Intro Print/Draw	Enrique Martinez Leal	2020 Spring Quarter	2202	N	2	3	5	4	1	1	2						1	2	1				2		24
ART 20H	Intro Sculpt/Public	Jennifer A Parker	2020 Spring Quarter	2202	N	2	12			3	1							1	1	1						21
ART 20J	Intro Draw/Paint	Melissa Gwyn	2020 Spring Quarter	2202	N	8	7	7										1								23
ART 20L	Intro to Drawing	Alexandrea Marie O'Neill; Grant Whipple	2020 Spring Quarter	2202	N	3	11	19	13	15	4	3	2	3	1			5	30	9				6		124
ART 101	Computer Prog Arts	Wes Modes	2020 Spring Quarter	2202	N		44	10	9		7	3	2					2	11	5				1		94
ART 108	Social Practice Art	Elliot W Anderson	2020 Spring Quarter	2202	N	5	7	2		2	1								2					1		20
ART 119	Spec Topics Drawing	Marci Washington	2020 Spring Quarter	2202	N	16	7	6	1	1	1															32
ART 125	Enviro Art Studio	Edward A. Shanken	2020 Spring Quarter	2202	N	2	14	1	2		1								2							22
ART 137	Outdoor Paint Proj	Peter M Loftus	2020 Spring Quarter	2202	N	1	5			1									14	3						24
ART 138	Facture and Meaning	Melissa Gwyn	2020 Spring Quarter	2202	N		16	1	1	3										1						22
ART 159	Spec Topics Photo	Kathleen Chris Perry	2020 Spring Quarter	2202	N		10												2					1		13
ART 159	Spec Topics Photo	Norman Locks	2020 Spring Quarter	2202	N	2	20												1							23
ART 166	Art of Bookmaking	John DeMerritt	2020 Spring Quarter	2202	N	4	18				1								1	1						25
ART 169	Spec Topic Printmak	Sarah Sanford	2020 Spring Quarter	2202	N		5	4	1	3									1							14
ART 169	Spec Topic Printmak	Enrique Martinez Leal	2020 Spring Quarter	2202	N	1	4	2	1	1	2								2					2		15
ART 189	SpecialTopicsSculpture	Jennifer A Parker	2020 Spring Quarter	2202	N	3	3			4																10
ART 189	SpecialTopicsSculpture	Sean M Monaghan	2020 Spring Quarter	2202	N		11	3											4							18
ART 190B	Senior Project	Elizabeth Stephens	2020 Spring Quarter	2202	N	2	18												1							21
ARTG 80I	Foundations of Play	A.M. Darke	2020 Spring Quarter	2202	N		53	8	9	5	1	1	2					1	3							83
ARTG 118	Char Creation in Games	Eduard Joseph Gregor	2020 Spring Quarter	2202	N	29	13												1					1		44
ARTG 120	Game Design Exp	Elizabeth A Swensen	2020 Spring Quarter	2202	N		132	6	1	3	2							2	1					2		149
ARTG 129	Spec Topic Game Des	micha cardenas	2020 Spring Quarter	2202	N	4	3	5	2	1	3	2						1	5	1				1		28
ARTG 132	3D Character Rig	Eduard Joseph Gregor	2020 Spring Quarter	2202	N	26	15	3										3	1	1				1		50
ARTG 138	Feminist Games	micha cardenas	2020 Spring Quarter	2202	Y	4	3	1	1	2	1							1								13
ARTG 172	Game Design III	Marcelo Viana Neto; Robin Hunicke	2020 Spring Quarter	2202	N	16	66												1							83
ASTR 3	Planetary Systems	Rebecca Marie Jensen-Clem	2020 Spring Quarter	2202	N	28	44	31	14	13	2	3	1		2			2	48	3				4		195
ASTR 16	Astrobio/Life/Universe	Natalie Batalha	2020 Spring Quarter	2202	N	1	25	30	9	14	11	6	3	3		2		2	22	4						132
ASTR 112	Physics of Stars	Ryan Joseph Foley	2020 Spring Quarter	2202	N	4	9	1	2	1			1					2	2	1				3		26
ASTR 119	Intro Sci Computing	Naor Movshovitz	2020 Spring Quarter	2202	N	10	7	2	4	3	1	4	5		1	1	2	9	1	2				1		53
ASTR 230	Diffuse Matter	Piero Madau	2020 Spring Quarter	2202	N			1		1	1										8	1				12
ASTR 292	Seminar	Constance Mary Rockosi	2020 Spring Quarter	2202	N		3														18					21
BIOC 100C	Biochemistry	Hanns Hinrich Boeger	2020 Spring Quarter	2202	N	9	54	15	20	14	6	8	13					1	4	3				6		153
BIOC 110L	AdvBiochemLaboratory	Olof Einarsdottir	2020 Spring Quarter	2202	N	1	3		2		2	1	1													10
BIOE 19	Biodiversity	Beth Alison Shapiro	2020 Spring Quarter	2202	N	2	19	3	2	1		3	1					2	3	2				1		39
BIOE 20B	Developmt & Physiol	Robin Christine Dunkin	2020 Spring Quarter	2202	N	24	74	27	10	7	5	5	1			1		2	2							158
BIOE 20C	Ecology & Evolution	Baldo Branimir Marinovic	2020 Spring Quarter	2202	N	6	35	40	36	52	24	25	33		5	2		10	36	11				13		328
BIOE 82	Intro Field Res/Con	Sean Bryant Reilly	2020 Spring Quarter	2202	N		6	2	1	2	1									2						14
BIOE 82	Intro Field Res/Con	Ingrid Marie Parker	2020 Spring Quarter	2202	N		7	4											1							12
BIOE 107	Ecology	Auston Marmaduke Kilpatrick	2020 Spring Quarter	2202	N	3	28	11	7	6	10	1	8			2		5	8	1				2		92
BIOE 109	Evolution	Giacomo Bernardi	2020 Spring Quarter	2202	N	7	40	27	34	23	7	8	4						8							158
BIOE 114	Herpetology	Barry R Sinervo	2020 Spring Quarter	2202	N	8	6	5	3		2		1						1	2				1		29
BIOE 118	Plants and Society	Jarmila Pittermann	2020 Spring Quarter	2202	N		35	5	4	2									13					1		60
BIOE 120	Marine Botany	Kristen Kusic Heady	2020 Spring Quarter	2202	N	14	25			7			1						1							48
BIOE 120L	Marine Botany Lab	Kristen Kusic Heady	2020 Spring Quarter	2202	N	3	17			4			1						1							26
BIOE 120L	Marine Botany Lab	Kristen Kusic Heady	2020 Spring Quarter	2202	N	1	18			2																21
BIOE 125	Ecosystems of Calif	Timothy Michael Brown	2020 Spring Quarter	2202	Y	1	8	5	5	10	2		2						8	2				1		44
BIOE 129	Biol Marine Mammals	Caroline Brett Casey; Dan Costa	2020 Spring Quarter	2202	N	8	55	4	17	20		6	3	1					8	3						125
BIOE 129L	Marine Mammals Lab	Caroline Brett Casey; Dan Costa	2020 Spring Quarter	2202	N	9	9	3	3				1						2							27
BIOE 129L	Marine Mammals Lab	Caroline Brett Casey; Dan Costa	2020 Spring Quarter	2202	N	2	16	1	2	4									3							28
BIOE 129L	Marine Mammals Lab	Caroline Brett Casey; Dan Costa	2020 Spring Quarter	2202	N	2	9	1	1	2				1				1	4					2		23
BIOE 133	Exercise Physiology	Terrie M Williams	2020 Spring Quarter	2202	N	24	15		8	1																48
BIOE 134	Comparative Anatomy	Rita Mehta	2020 Spring Quarter	2202	N		35	8	2	3			1						1					1		51
BIOE 134L	Comparative Anatomy Lab	Rita Mehta	2020 Spring Quarter	2202	N		17	3	3	1														1		25
BIOE 134L	Comparative Anatomy Lab	Rita Mehta	2020 Spring Quarter	2202	N		20	3	1	2																26
BIOE 149	Disease Ecology	Auston Marmaduke Kilpatrick	2020 Spring Quarter	2202	N	6	17	9	7	7	6		6					1	8	2				2		71
BIOE 150	Eco Field Methods	Donald A Croll	2020 Spring Quarter	2202	N	3	4	6	1	1	3								1							19
BIOE 150L	Eco Fld Methods Lab	Donald A Croll	2020 Spring Quarter	2202	N	3	4	6	1	1	3								1					1		20
BIOE 199	Tutorial	Eric P. Palkovacs	2020 Spring Quarter	2202	N	2	5	1	1	1			2						1							13
BIOE 199F	Tutorial	Eric P. Palkovacs	2020 Spring Quarter	2202	N	4	3	3	1	5			1						3	1				1		22
BIOL 15	Research Reports	Alan Mark Zahler	2020 Spring Quarter	2202	N		15												2							17
BIOL 20A	Cell & Molecular Bi	Melissa S Jurica	2020 Spring Quarter	2202	N	12	39	28	35	67	19	18	38	8		5		9	26	7				6		317
BIOL 20L	Experimental Lab	James A Shanks	2020 Spring Quarter	2202	N	8	38	49	38	34	15	9	7					2		1						201
BIOL 80A	Female Physiology	Stella Villegas Amtmann	2020 Spring Quarter	2202	N	12	58	29	20	20	10	3	5	6				2	49	1						215
BIOL 88	Studies in Medicine	Grant A Hartzog	2020 Spring Quarter	2202	N		87	5	2	2	1		2					4	12	3						118
BIOL 88	Studies in Medicine	Grant A Hartzog	2020 Spring Quarter	2202	N		7	2	1		1								1					2		14
BIOL 100	Biochemistry	Jeremy C Lee	2020 Spring Quarter	2202	N	2	21	22	26	24	11	15	23			9		1	5	6				3		168
BIOL 101	Molecular Biology	Christopher Vollmers	2020 Spring Quarter	2202	N	8	36	48	38	34	25	5	3						3							200
BIOL 104L	Corona Bioinform Lab	Giulia Jale Gurun Gurun	2020 Spring Quarter	2202	N	2	32	24	13	12	8	2	2			2		3	4	3						107
BIOL 105	Genetics	Jeremy C Lee	2020 Spring Quarter	2202	N	3	32	33	32	33	28	28	45			14		4	35	11				6		304
BIOL 110	Cell Biology	Zhu Wang	2020 Spring Quarter	2202	N	9	55	40	38	74	25	14	22	3		2		4	9	3				1		299
BIOL 114	Cancer Cell Biology	Alan Mark Zahler	2020 Spring Quarter	2202	N	2	9	6	12	23	1	1	7						11		1					73
BIOL 118	Human Genetics	John W Tamkun; Olena Morozova	2020 Spring Quarter	2202	N	3	16	6	7	10	5	5	3						8							63
BIOL 125	Intro to Neurosci	David A Feldheim; Euiseok Kim	2020 Spring Quarter	2202	N	3	10	3	7	23	4	3	21			1		1	5	1						82
BIOL 126	Adv Molec Neurosci	Yi Zuo	2020 Spring Quarter	2202	Y	1	10	13	12	8	3	3	3			1			2					1		57
BIOL 189W	Human Biology DC	Lindsay Hinck	2020 Spring Quarter	2202	N	3	8	5	3	2	1								1							23
BIOL 189W	Human Biology DC	Jeremy Earl Kreher	2020 Spring Quarter	2202	N	16	7	4	3	2	1		2					1	2							38
BIOL 189W	Human Biology DC	Chad W Saltikov	2020 Spring Quarter	2202	N	21	14	2	1	5									2							45
BIOL 200C	Adv Cell Biology	Douglas Kellogg; Yi Zuo	2020 Spring Quarter	2202	N	4	8	2																		14
BIOL 290	Career Planning	William Sullivan	2020 Spring Quarter	2202	N		2														8					10
BME 80H	The Human Genome	Wendy Faye Rothwell	2020 Spring Quarter	2202	N	1	24	7	10	26	1	6	1					1	7					1		85
BME 110	Comp Bio Tools	Todd M.J. Lowe	2020 Spring Quarter	2202	N	3	5	4	4	3	4	2	4			1			2					1		33
BME 129C	Design/Implement BME	David Lee Bernick	2020 Spring Quarter	2202	N	1	9	4	11																	25
BME 130	Genomes	Richard Edward E Green	2020 Spring Quarter	2202	N	1	9	1	1										3		1			1		17
BME 160	ResBioProgramming	David Lee Bernick	2020 Spring Quarter	2202	N	4	12	16	8	14	5	2	8			1		4	8	6				9		97
BME 163	Data Visualization	Christopher Vollmers	2020 Spring Quarter	2202	Y	14	28	8	3	3								2								58
BME 177	Engr Stem Cells	Ali Shariati	2020 Spring Quarter	2202	N	28	8	2	1										1							40
BME 230B	Adv Comp Genomics	Benedict John Paten; Joshua M Stuart	2020 Spring Quarter	2202	N	9	6	2										1		1	6					25
BME 263	Data Visualization	Christopher Vollmers	2020 Spring Quarter	2202	Y	4	8														7					19
BME 280B	Bioinform/Bioeng Sem	Ali Shariati	2020 Spring Quarter	2202	N	29	23												2		28			1		83
CHEM 1A	General Chemistry	Aura Alegra Eroy-Reveles	2020 Spring Quarter	2202	N	56	73	17	28	32	5	13	11			1		13	25	11				6		291
CHEM 1B	General Chemistry	Glenn L Millhauser	2020 Spring Quarter	2202	N	21	69	51	38	33	25	20	17			5		8	16	3				1		307
CHEM 1C	General Chemistry	Peter Scott Weiss	2020 Spring Quarter	2202	N	129	132	57	57	38	22	13	10					2	21	3				4		488
CHEM 1M	Gen Chem Lab	Randa Elaine Pfeifer Roland	2020 Spring Quarter	2202	N		170	8	5	8	2		1			1			6					5		206
CHEM 1N	Gen Chem Lab	Randa Elaine Pfeifer Roland	2020 Spring Quarter	2202	N		346	12	4	6	1							2	8	1				7		387
CHEM 8B	Organic Chemistry	Rebecca Braslau	2020 Spring Quarter	2202	N	1	42	7	6	31	4	8	34			7		14	12	13				20		199
CHEM 8M	Organic Chem Lab	Caitlin Maria Binder	2020 Spring Quarter	2202	N	4	50	33	10	22	4	4	2	1		1		2	4					2		139
CHEM 103	Biochemistry	Caileen Marie Brison	2020 Spring Quarter	2202	N	2	16	12	5	9	3	5			1											53
CHEM 109	Org Chem:Apps to Bio	Caitlin Maria Binder	2020 Spring Quarter	2202	N	11	127	13	5	26									2							184
CHEM 110	IntermedOrganicChem	Bakthan Singaram	2020 Spring Quarter	2202	N	5	16	11	30	13	5	1	1							1				1		84
CHEM 110L	Int OrganicChem Lab	Caitlin Maria Binder	2020 Spring Quarter	2202	N	2	24	15	10	11	1		4						1	1						69
CHEM 146B	Adv Lab Inorganic	Theodore R Holman	2020 Spring Quarter	2202	N	3	5		1	2	1	1	2													15
CHEM 146C	Adv Lab Physical	Yat Li	2020 Spring Quarter	2202	N		3	1	4	3		4														15
CHEM 151B	Main Group Elements	Timothy C Johnstone	2020 Spring Quarter	2202	N	3	5	2					1					1						1		13
CHEM 163C	Stat Thermo & Kinetics	Alex Ayzner	2020 Spring Quarter	2202	N		15	12	3	7	4	2	2						1					1		47
CHEM 169	Drug Design/Discvry	Robert Scott Lokey	2020 Spring Quarter	2202	N	7	14	1										1	2	1	4			2		32
CHEM 230	Grant Writing	Carrie L. Partch	2020 Spring Quarter	2202	N		3														9	1				13
CHEM 271	Chemical Biology	Shaun M Mckinnie	2020 Spring Quarter	2202	Y	3	9	2													2					16
CHIN 3	Chinese: First Year	Ting-Ting Wu	2020 Spring Quarter	2202	N	3	13	3		1			1						1							22
CHIN 3	Chinese: First Year	Jing Wu	2020 Spring Quarter	2202	N	9	8	2					1						2							22
CHIN 6	Chinese: Second Year	Ting-Ting Wu	2020 Spring Quarter	2202	N	3	15	5	3		1								3							30
CHIN 105	Adv Chinese: History	Ting-Ting Wu	2020 Spring Quarter	2202	N		22	1											2							25
CLTE 115	Res Methd Soc Just	Robert D Majzler	2020 Spring Quarter	2202	N		13	3																		16
CLTE 136	CritPraxisMethods	Robert D Majzler	2020 Spring Quarter	2202	N		5	2	1									1	1	1						11
CMMU 102	Prep Field Studies	Andrea Steiner	2020 Spring Quarter	2202	N	6	6	3	8	5	2	1							2							33
CMMU 165	CommunityGlobalHealth	Andrea Steiner	2020 Spring Quarter	2202	N	4	6	5	5			1							1	1						23
CMPM 27	Substance Painter	Christopher Yonge	2020 Spring Quarter	2202	N	5	8	1	4	2									2	4				1		27
CMPM 80K	FoundationsGameDesgn	Tad Ander Leckman	2020 Spring Quarter	2202	N		188	43	15	8	9	3		2				6	16	5				4		299
CMPM 120	Game Develop Exp	Nathan Altice	2020 Spring Quarter	2202	N	80	41	10	3	4	3	1	1				1	2	2		1			2		151
CMPM 148	Interactive Story	Michael J Mateas	2020 Spring Quarter	2202	N	1	8	18	22	11	2		1					1	12							76
CMPM 151	Algorithmic Music	Brian M Hansen	2020 Spring Quarter	2202	N		49	16	4	1						1		1	3	1	1					77
CMPM 163	Game Graphics	Oskar Elek	2020 Spring Quarter	2202	N	69	22	2	3	5			2						6	2						111
CMPM 172	Game Design III	Elin Carstensdottir; Tad Ander Leckman	2020 Spring Quarter	2202	N	23	89																			112
CMPM 177	Creative Strategies	Jared Scott Duval	2020 Spring Quarter	2202	N		58	15	10	2	8	3	1	1				1	3							102
COWL 65	Meaning Paradox Love	Addi Somekh	2020 Spring Quarter	2202	N	4	75											1	1							81
COWL 89	Fac Research Colloq	David Draper	2020 Spring Quarter	2202	N		42			3			2					2	148							197
COWL 111	Mock Trial Workshop	Dena Robertson	2020 Spring Quarter	2202	N	48	21			1									3							73
COWL 122	UN-Contemporary Issues	Dena Robertson	2020 Spring Quarter	2202	Y	25	21	1	4			1							10	2				1		65
COWL 156B	Futures	Courtney A Kersten	2020 Spring Quarter	2202	Y	2	10		2										2							16
COWL 168	Social Change	Caitlin Marie Stinneford	2020 Spring Quarter	2202	N	7	26	2	1									1	4							41
COWL 184C	Leadership & Instit	Todd Nathan Thorpe	2020 Spring Quarter	2202	N		41											1						1		43
CRES 130	Blackness In Motion	Savannah T Shange-Binion	2020 Spring Quarter	2202	Y	1	2	1	2									1	3							10
CRES 190V	Marxism and Feminism	Nicholas Oliver Mitchell	2020 Spring Quarter	2202	Y		8	1		1	2								2							14
CRSN 10	Academic Success	Lindsay Elizabeth Knisely	2020 Spring Quarter	2202	N		14	3	1	1	1								1							21
CRSN 15A	STEM Essentials	Stella Hein	2020 Spring Quarter	2202	N		26			6			1			1		1	7	2						44
CRSN 55	Service Learning	Susan Allen Watrous	2020 Spring Quarter	2202	N		18	1											5							24
CRSN 61	Sustainable Living	Sue A Carter	2020 Spring Quarter	2202	Y	8	22	1	2		1			1					6	2				6		49
CRSN 82	Enviro&Soc in Film	Neil Schaefer	2020 Spring Quarter	2202	N	1	10	17	2	3									3							36
CRSN 122	UN-Contemporary Issues	Dena Robertson	2020 Spring Quarter	2202	Y	28	18	4		2								2	9					4		67
CRSN 151B	Sust Innovation	Andrea Carafa; Sue A Carter	2020 Spring Quarter	2202	N		6	5											7							18
CRSN 151B	Sust Innovation	Andrea Carafa	2020 Spring Quarter	2202	N		4	6	1										6	2						19
CRSN 152	IDEASS Lab	Tamara Bethune Ball	2020 Spring Quarter	2202	N		1	4	3	2									2							12
CRSN 152	IDEASS Lab	Eli Nygren	2020 Spring Quarter	2202	N	3	4		2										5							14
CRSN 152	IDEASS Lab	Tela Favaloro	2020 Spring Quarter	2202	N		6	3	1											1				1		12
CRSN 161	Sustainable Living	Sue A Carter	2020 Spring Quarter	2202	Y	5	25		3	4		2	1			1			2					1		44
CRWN 70	Intro to Radio	Shay Leigh Stoklos	2020 Spring Quarter	2202	N	6	2	1		1	1															11
CRWN 86	Pro Comm in Digital Age	Kathleen J Greaney	2020 Spring Quarter	2202	N	2	4	2		2	1								2							13
CRWN 185	Career&Internship	Christina Mosteller Hall	2020 Spring Quarter	2202	N	87	3	1	1	3		1							4	4				1		105
CSE 3	Personal Computers	Gerald Bennett Moulds	2020 Spring Quarter	2202	N		450		6	10			1					2	7	2				2		480
CSE 12	Com Sys/Assmbly Lan	Sheldon Paul Logan	2020 Spring Quarter	2202	N	5	60	27	25	85	26	27	35	5	23	17		17	9	72				9		442
CSE 12L	Comp Sys/Lang Lab	Sheldon Paul Logan	2020 Spring Quarter	2202	N	5	60	27	25	85	26	27	35	6	26	20		18	9	65				9		443
CSE 13E	Embedded Systems&C	Maxwell James Dunne	2020 Spring Quarter	2202	N	13	34	8	8	26	6	8	7			1		5	4	10				7		137
CSE 16	Appl Discrete Math	Alvaro A Cardenas	2020 Spring Quarter	2202	N	31	125	54	21	34	11	4	8	13				1	7	3				1		313
CSE 20	Beginning Python	Alexey Alexander Munishkin	2020 Spring Quarter	2202	N	75	36	21	6	17	8	1	13			1		2	8	3	1			3		195
CSE 20	Beginning Python	Patrick Tantalo	2020 Spring Quarter	2202	N	79	72	18	11	9	4	1	3					5	6	5				1		214
CSE 20	Beginning Python	Larissa A Munishkina	2020 Spring Quarter	2202	N	29	51	15		27	9		20			14		2	25	16	1			5		214
CSE 30	Prog Abs Python	Alex Pang	2020 Spring Quarter	2202	N	12	38	10	4	21			7					4	9	6				2		113
CSE 30	Prog Abs Python	Delbert Dean Bailey	2020 Spring Quarter	2202	N		122			58			28			7		6	6	9				6		242
CSE 50	Business Inf System	Paul Hubert Francis Vroomen	2020 Spring Quarter	2202	N	19	20	22	16	12	9	4	7	1	1		1	4	6	2	1			4		129
CSE 80N	Intro to Networking	Christina Leigh Parsa	2020 Spring Quarter	2202	N	3	22	17	12	22	6	9	10			6			54	21				6		188
CSE 100	Logic Design	Martine Schlag	2020 Spring Quarter	2202	N	3	18	9	7	10	2	3	2			2		2	17	5				9		89
CSE 100L	Logic Design Lab	Martine Schlag	2020 Spring Quarter	2202	N	3	18	10	7	12	3	4	2			2		2	12	5				9		89
CSE 101	Data Structs & Algs	Patrick Tantalo	2020 Spring Quarter	2202	N	35	50	15	14	15	10	9	7	1	4	1		2	20	18	1			11		213
CSE 102	Intro Algorthm Anyl	David Paul Helmbold	2020 Spring Quarter	2202	N	23	25	5	12	4	2	6	26			5		1	72	14				4		199
CSE 103	Computational Models	Daniel Fremont	2020 Spring Quarter	2202	N	4	19		13	37		13	13			4			93	5				5		206
CSE 107	Probability/Stats	Jose J Garcia-Luna-Aceves	2020 Spring Quarter	2202	N	63	16	14	13	13	11	4	6						44	6				3		193
CSE 115C	Software Design II	Richard K Jullig	2020 Spring Quarter	2202	N	8	21	6	2	1									1							39
CSE 115C	Software Design II	Richard K Jullig	2020 Spring Quarter	2202	N	11	32	10	2	1																56
CSE 120	Computer Architect	Scott Beamer	2020 Spring Quarter	2202	N	2	29	24	16	9	7	5	3	4		9		6	86	40				7		247
CSE 121	Micro System Design	David Charles Harrison	2020 Spring Quarter	2202	N		2	10	16	8	13	10	1			1		3	11	6						81
CSE 121L	Micro Sys Desgn Lab	David Charles Harrison	2020 Spring Quarter	2202	N		2	10	16	8	13	10	1			1		3	11	6						81
CSE 123B	Engr Design Proj II	David Charles Harrison	2020 Spring Quarter	2202	N	5	22	21				4							1							53
CSE 125	Log Desgn W/Verilog	Heiner Litz	2020 Spring Quarter	2202	N	1	6	8	8	3	1								5	2	1			2		37
CSE 125L	Verilog Laboratory	Heiner Litz	2020 Spring Quarter	2202	N	1	6	8	8	3	1								5	2	1			2		37
CSE 130	Prin Comp Sys Dsgn	Peter Alexander Alvaro	2020 Spring Quarter	2202	N	14	23	24	15	18	15	6	12		3	5	1	16	90	65				29		336
CSE 138	Distributed Systems	Lindsey Kuper	2020 Spring Quarter	2202	N	1	38	16	13	2	4		1					2	20					2		99
CSE 142	Machine Learning	Yang Liu	2020 Spring Quarter	2202	N	9	37	7	7	2			2	1				1	17	1				2		86
CSE 144	Applied ML	Narges Norouzi	2020 Spring Quarter	2202	N	3	63	29	9	11	4	1						2	23	2				3		150
CSE 145	Intro to Data Mining	Yi Zhang	2020 Spring Quarter	2202	N	2	4			3									11	4				2		26
CSE 150	Intro Comp Networks	Katia Obraczka	2020 Spring Quarter	2202	N	1	5	10	15	9	14	4	9			6			32	5				1		111
CSE 150L	Int Comp Net Lab	Katia Obraczka	2020 Spring Quarter	2202	N	1	5	10	15	10	14	5	8			6		1	31	5						111
CSE 151	Adv Computer Net	Richard Michael Jude Graziani	2020 Spring Quarter	2202	N	22	25		6	4	1								1					1		60
CSE 151L	Adv Computer Net Lab	Richard Michael Jude Graziani	2020 Spring Quarter	2202	N	23	25		6	4	1													1		60
CSE 160	Intro Comp Graphics	James Edward Davis	2020 Spring Quarter	2202	N	5	14	14	11	15	7	3	3			1			12	4				2		91
CSE 160L	Comp Graphics Lab	James Edward Davis	2020 Spring Quarter	2202	N	5	14	13	11	15	8	3	4			1		1	10	3				2		90
CSE 163	Data Prog & Viz	Suresh K Lodha	2020 Spring Quarter	2202	N	14	7	7	4	5	2								20	5						64
CSE 170	Mgmt Of Tech Seminr	Subhas Desa	2020 Spring Quarter	2202	N	4	107	23	3	3	2								7	4				5		158
CSE 175	Bus Strat/Info Syst	David Lee	2020 Spring Quarter	2202	N	17	88	21	10	4	1	3	4					2	3					2		155
CSE 180	Database Systems I	Phokion Kolaitis	2020 Spring Quarter	2202	N		12		26	7	22		11					3	38	3						122
CSE 181	Database Systems II	Sheldon Finkelstein	2020 Spring Quarter	2202	N	2	2		1	5	3	3	1						2	1				6		26
CSE 182	Intro Database Mgmt	Sheldon Finkelstein	2020 Spring Quarter	2202	N	7	8	20	33	19	19	9	8	2	1			1	28	5						160
CSE 183	Web Applications	Luca De Alfaro	2020 Spring Quarter	2202	N	165	60	38	28	16	2	8	7	1		5		4	32	13		1		10		390
CSE 185E	Tech Writ Comp Engs	Gerald Bennett Moulds	2020 Spring Quarter	2202	Y		21	16	3	3			2						2	1						48
CSE 185S	Tech Writ Comp Engs	Gerald Bennett Moulds	2020 Spring Quarter	2202	Y		54	21	4	4		2	3					1	9	2				1		101
